date,ADA,AVAX,BNB,BTC,DOGE,ETH,LINK,SOL,XRP,btc_ma200,btc_ma200_gap,btc_ma200_gap_ma7,ethbtc,ethbtc_ma180,ethbtc_gap,ethbtc_ret90,ethbtc_gap_ma7,ethbtc_ret90_ma7,solbtc,solbtc_ma180,solbtc_gap,solbtc_ret90,solbtc_gap_ma7,solbtc_ret90_ma7,xrpbtc,xrpbtc_ma180,xrpbtc_gap,xrpbtc_ret90,xrpbtc_gap_ma7,xrpbtc_ret90_ma7,dogebtc,dogebtc_ma180,dogebtc_gap,dogebtc_ret90,dogebtc_gap_ma7,dogebtc_ret90_ma7,bnbbtc,bnbbtc_ma180,bnbbtc_gap,bnbbtc_ret90,bnbbtc_gap_ma7,bnbbtc_ret90_ma7,adabtc,adabtc_ma180,adabtc_gap,adabtc_ret90,adabtc_gap_ma7,adabtc_ret90_ma7,avaxbtc,avaxbtc_ma180,avaxbtc_gap,avaxbtc_ret90,avaxbtc_gap_ma7,avaxbtc_ret90_ma7,linkbtc,linkbtc_ma180,linkbtc_gap,linkbtc_ret90,linkbtc_gap_ma7,linkbtc_ret90_ma7
2023-03-03,0.3428,16.655,290.34,22342.8,0.07682,1568.86,6.954,21.404,0.377,19717.018,0.1331733835207738,0.17798946691580034,0.070217698766493,0.07206388045067512,-0.025618682655394243,-0.0439765387421609,-0.033815574840679284,-0.0579672730310589,0.0009579819897237589,0.0011484404177155992,-0.16584093093021535,0.2168151851563087,-0.17264014974933042,0.1779214628863693,1.687344468911685e-05,2.081412688119168e-05,-0.1893272878832961,-0.2636625914427406,-0.2184021982929781,-0.3113672479347946,3.4382440875807867e-06,4.136182717563371e-06,-0.16873979648407333,-0.4176032004383353,-0.1604940775809886,-0.4236558136742378,0.012994790268005799,0.014787391587901818,-0.1212249847608432,-0.24454774469156582,-0.12454705322428247,-0.26702409839845237,1.5342750237212883e-05,1.865592941905538e-05,-0.17759389561467664,-0.18917359853151272,-0.18284010813698767,-0.1818709058903844,0.0007454302952181464,0.0008157616021948619,-0.08621551539994576,-0.06121833409425492,-0.07562920084988138,-0.022057378108475762,0.0003112412052204737,0.00035963463027402915,-0.13456275058016887,-0.27366294434964933,-0.1286256112409138,-0.2866090325082923
2023-03-04,0.3364,16.134,289.45,22335.7,0.07458,1566.05,6.855,20.977,0.3733,19709.4815,0.13324645298254034,0.17241167027826113,0.0701142117775579,0.07199937633912142,-0.02618306792942582,-0.06248106513007967,-0.03065726682853422,-0.05940077819426705,0.0009391691328232381,0.0011446303761002469,-0.1795000792981004,0.17221332749715046,-0.1734606529911222,0.1846389274021613,1.671315427768102e-05,2.0813556324315952e-05,-0.19700631563115123,-0.26589627133006255,-0.2155803901959639,-0.3030951000219329,3.339049145538308e-06,4.1371213552336145e-06,-0.1929051969156561,-0.450893721252815,-0.16597168604509235,-0.4281471757372389,0.012959074486136543,0.014781689706613215,-0.12330222434998395,-0.24098751780889938,-0.1251374199706669,-0.25824494611829524,1.5061090541151608e-05,1.859968062164131e-05,-0.1902500452815541,-0.2001952866198078,-0.1851339267469973,-0.18493055213382453,0.0007223413638256244,0.0008143159013627327,-0.11294699929498098,-0.11260319342364655,-0.08345902596631247,-0.036669213823771245,0.0003069077754446917,0.00035926991319922165,-0.14574595820801228,-0.2945329336985475,-0.1326924411530908,-0.2940622700383373
2023-03-05,0.3367,16.138,288.58,22419.4,0.07471,1564.06,6.943,20.96,0.3666,19704.913,0.13775686297117895,0.1645735338112197,0.06976368680696182,0.07192602895051647,-0.030063416194466952,-0.0600531279467843,-0.029758972546558633,-0.06330671549431732,0.0009349045915590962,0.001140692964458876,-0.18040645406926148,0.14803711332633007,-0.17731764371229267,0.17702885884251401,1.6351909506944875e-05,2.080944867358538e-05,-0.2142074610702548,-0.2871450205870867,-0.21336179373357683,-0.29684287913431284,3.3323817764971406e-06,4.138226795378699e-06,-0.19473196098905765,-0.4428519187580454,-0.1716896548444949,-0.43349057145735154,0.01287188774008225,0.014775629771627058,-0.1288433766255076,-0.2430897955454877,-0.12699351331266226,-0.25355079047176066,1.5018243128718876e-05,1.854633768468563e-05,-0.19023133385951585,-0.2021181940797202,-0.18795244070833503,-0.18928851422837759,0.0007198230104284683,0.0008129343278493057,-0.11453731775255716,-0.1023623385727559,-0.09303076073121394,-0.054011764054304794,0.00030968714595395054,0.0003590227400447092,-0.13741634884914222,-0.27761106915668776,-0.13549277516249875,-0.2932705361470878
2023-03-06,0.3302,16.505,287.63,22397.1,0.07476,1565.17,6.853,20.622,0.3694,19700.973,0.13685247931663058,0.1570598986861332,0.06988270802916449,0.0718449374236269,-0.02731200645206633,-0.060769628756225935,-0.028270609818242413,-0.06339665251313231,0.0009207442034906305,0.0011363948458218908,-0.18976735341956985,0.10111490468000017,-0.18019950681942185,0.16440643168203944,1.649320670979725e-05,2.080409229589052e-05,-0.20721334652725065,-0.2797727432525101,-0.21066109449380357,-0.2890590174853339,3.337932143000656e-06,4.1392173005670095e-06,-0.1935837380310016,-0.43061118760036954,-0.17634912655422869,-0.4323447006710262,0.01284228761759335,0.014766625203576189,-0.13031668099199822,-0.24424281277064963,-0.12784619303369968,-0.2487427734614926,1.47429801179617e-05,1.849044161696446e-05,-0.2026701999136986,-0.20796017539282574,-0.19175663106037635,-0.19411339425200316,0.0007369257627103509,0.0008115583541610399,-0.09196207650137689,-0.07878346281474191,-0.09619434493666144,-0.06622722192818861,0.0003059771131083935,0.00035868295463384575,-0.14694269924049208,-0.26667685602960867,-0.13634800026610835,-0.2879051574193481
2023-03-07,0.3303,16.165,289.14,22187.1,0.07404,1561.29,6.881,20.233,0.3799,19707.784,0.12580389555720717,0.15045033697366925,0.07036926862906824,0.07176568986437343,-0.01945806189481658,-0.037906085738923734,-0.025458993282762306,-0.05733785332426617,0.0009119262995163857,0.0011317939133107437,-0.19426470774277038,0.13782870677405934,-0.18167121939812433,0.1633075411501967,1.712256220957223e-05,2.0801567516660158e-05,-0.17686192658997346,-0.24768021706871668,-0.20462553625732668,-0.27936438190548457,3.337074245845559e-06,4.140223311986754e-06,-0.19398689530004853,-0.4132049591526743,-0.1820547778531792,-0.42876756551749484,0.01303189691307111,0.014758346753716843,-0.11698124928599696,-0.2278685963905337,-0.12734217357476915,-0.2447612776782635,1.4887028949254296e-05,1.8435332336890963e-05,-0.19247298192374618,-0.19187444142564103,-0.19188275356847576,-0.19558575765960554,0.0007285765151822456,0.0008101020330286806,-0.10063611066576439,-0.07530842465594478,-0.09650134371540588,-0.07193552305281899,0.00031013516863402613,0.0003582765566263528,-0.1343693498833456,-0.2411000992041018,-0.13599218399095664,-0.2788853930721568
2023-03-08,0.3175,15.102,286.9,21695.4,0.07108,1531.82,6.574,18.413,0.3888,19710.622000000003,0.1006958583042179,0.13667021624397865,0.07060575052776163,0.07171107462803562,-0.015413576020263164,-0.05015229690173373,-0.024315961060028996,-0.0555652468195758,0.0008487052554919475,0.0011274907917231912,-0.2472619184810939,0.06885952293704234,-0.19189676121941648,0.14480172605645267,1.792084958101717e-05,2.0808370413150176e-05,-0.13876727368848596,-0.2165430513286144,-0.19299368359974367,-0.26666665753702057,3.2762705458299916e-06,4.141816951066767e-06,-0.20897746459167998,-0.42696054336067124,-0.18889943679966453,-0.4295787471328527,0.01322400140121869,0.014755541624329752,-0.10379423962220224,-0.21586964206316384,-0.12292864698021187,-0.2389582366296262,1.463443863676171e-05,1.8386019895114015e-05,-0.20404531702640372,-0.19838849643496792,-0.19419303011226927,-0.19860229441968613,0.0006960922591885837,0.0008086665604000936,-0.13920978895901537,-0.10601086652811209,-0.10487510180076105,-0.08561665581757756,0.00030301354204117,0.00035794714307926453,-0.15346847181269418,-0.25444031159342817,-0.1415858297485945,-0.27307936371970454
2023-03-09,0.3097,14.401,276.89,20348.3,0.0659,1436.42,6.155,17.318,0.3705,19704.8355,0.032655157156729286,0.11431201282989686,0.07059164647660984,0.07164805148720793,-0.01474436483156416,-0.04249338833367888,-0.022684739425428178,-0.051118875935655304,0.0008510784684715678,0.0011232256779057357,-0.2422907655935972,0.07313981421092741,-0.19990460136208693,0.13114408208311693,1.820790926023304e-05,2.0817820737386674e-05,-0.12536910131359225,-0.1977462111330156,-0.17839324467200063,-0.251206586591821,3.2385997847486033e-06,4.143208870689594e-06,-0.21833538066122837,-0.4263262413152742,-0.19589434756753507,-0.42977882455402644,0.013607524952944473,0.01475502560198872,-0.07777015641976148,-0.18510005860475232,-0.11460470172232766,-0.2288151668392932,1.5219944663681978e-05,1.8339205297464587e-05,-0.17008701212444843,-0.1636845554186045,-0.18962154082057767,-0.19334210684329714,0.0007077249696534845,0.0008073533277778613,-0.12340118594493354,-0.09912520032659566,-0.10984414207408201,-0.09077311720229311,0.0003024822712462466,0.0003575999295496423,-0.15413218445767107,-0.24491887326458162,-0.14380539471878948,-0.2647061553280864
2023-03-10,0.3146,14.782,277.04,20140.3,0.06567,1425.79,6.209,18.15,0.3697,19698.602,0.022422809496836393,0.09849050225504866,0.07079288789144154,0.07159196509356369,-0.011161548660912346,-0.04258362506597857,-0.02061943456907362,-0.05091988826762926,0.0009011782346836939,0.0011193286898905665,-0.19489400850450866,0.13777075057410326,-0.20405504101555744,0.11985201999994473,1.8356231039259595e-05,2.082946597603192e-05,-0.11873731854759173,-0.186069216803615,-0.1683089633383286,-0.24012181878623157,3.2606267036737293e-06,4.14511531480666e-06,-0.213380942135306,-0.42015239257407033,-0.20227165408913975,-0.43014299485913143,0.013755505131502511,0.01475631880363554,-0.06782271957193386,-0.1823968064044612,-0.10697580669534061,-0.21993646136970682,1.562042273451736e-05,1.8296264221237912e-05,-0.1462507020211532,-0.1437027306598233,-0.18514394173578858,-0.1868462685759129,0.0007339513314101577,0.0008061681516489989,-0.08958034386637992,-0.06772170991676063,-0.11032483185500118,-0.0917021708912225,0.000308287364140554,0.0003572701965262538,-0.13710304655121242,-0.22973151283037307,-0.14416829414322427,-0.2584302365396184
2023-03-11,0.3049,14.509,275.82,20447.3,0.06601,1471.03,6.158,18.061,0.3635,19693.2475,0.03828990114504971,0.08492528056397856,0.07194250585651896,0.071565997707227,0.005260992110138973,-0.026810393238808516,-0.016127425991992936,-0.045824077997447664,0.0008832951049771852,0.0011149468451413728,-0.20776931310551816,0.12518987738526666,-0.20809350298804566,0.1131343842696756,1.7777408264171797e-05,2.0838987070913083e-05,-0.1469159127707611,-0.20233806056295045,-0.16115319150112997,-0.23104207439092986,3.2282990908335087e-06,4.147187220721914e-06,-0.22156900110442845,-0.40476536316248024,-0.20636648325896437,-0.42355322941765505,0.013489311547245846,0.014758344307744418,-0.08598747488447256,-0.1899535126036237,-0.10164512820026757,-0.21264588919752456,1.491150420837959e-05,1.8254697799071474e-05,-0.18314154676731675,-0.17079703413298342,-0.18412844194804037,-0.1826465182206523,0.0007095802379776304,0.0008048093319520075,-0.11832503699156394,-0.06585610561090138,-0.11109312295451303,-0.08502401548940176,0.0003011644569209627,0.0003570197591330003,-0.1564487700839826,-0.23168870926555785,-0.14569726726836288,-0.24945249019204846
2023-03-12,0.33,16.176,288.04,21986.2,0.0705,1579.26,6.552,20.193,0.371,19696.404,0.11625452036828654,0.08185351733499394,0.07182960220501951,0.0715319312622201,0.004161371537813041,-0.030913373865512406,-0.011238170601667223,-0.0416612559858374,0.0009184397485695573,0.0011109675219838427,-0.17329739133191813,0.187399554675014,-0.2070779225969966,0.11875759017663046,1.6874221102327824e-05,2.0841171126289726e-05,-0.19034199181627864,-0.250034617674319,-0.157743838750562,-0.2257405882605345,3.2065568401997614e-06,4.1485792996061266e-06,-0.22707109865196562,-0.3886856833137232,-0.21098636006795127,-0.4158151957827519,0.013100945138314033,0.014754739652884945,-0.11208564525552644,-0.18397821257694869,-0.09925116657598454,-0.20420137734487614,1.5009414996679736e-05,1.821045376238912e-05,-0.1757802857345947,-0.15825908724195792,-0.18206400650162305,-0.1763809315295434,0.0007357342332917921,0.0008037083445520615,-0.08457559476771892,-0.02626740438451658,-0.10681287681382186,-0.07415331060536758,0.000298005112297714,0.00035674188576431605,-0.16464781908286175,-0.2345149445160274,-0.14958747730175137,-0.24329590095766837
2023-03-13,0.3433,16.461,307.93,24119.5,0.07276,1673.9,6.76,20.399,0.3722,19709.26,0.22376486991393896,0.09426957313460942,0.06940027778353615,0.07146808934039131,-0.02893335439550515,-0.06610170757898914,-0.011469791736444199,-0.04242298153194642,0.0008457472169821099,0.0011062983138602413,-0.23551612943255995,0.08211694623669663,-0.21361346202742376,0.11604359611330138,1.5431497336180266e-05,2.0833113710815827e-05,-0.25928031928473705,-0.3055005789999743,-0.16518197771591717,-0.22941599336731505,3.01664628205394e-06,4.148540151552586e-06,-0.27284148836670563,-0.41068986131097707,-0.22230889583019467,-0.41296929202712435,0.012766848400671656,0.014748959966404475,-0.13438992106885628,-0.1666389781024451,-0.09983305801553569,-0.19311511524941835,1.4233296710130807e-05,1.8157488040358898e-05,-0.21611972545462987,-0.19443890816406761,-0.18398536729318474,-0.17444932192543508,0.0006824768340968925,0.0008022512743622148,-0.1492979121292669,-0.11763935073280984,-0.11500371047494899,-0.07970415173652014,0.00028027114989945896,0.0003562514409344746,-0.21327714727472702,-0.2804147517507696,-0.15906382702092778,-0.2452584574892628
2023-03-14,0.3431,17.148,308.67,24682.5,0.07461,1699.93,6.962,20.87,0.3724,19731.529,0.25091674345155934,0.11214283711951688,0.0688718727843614,0.07143542103071886,-0.03588623415903258,-0.06237540843465772,-0.013816673488475055,-0.04591859905990842,0.0008455383368783551,0.0011016710334054674,-0.2324947182602769,0.06613880991137044,-0.21907489210135328,0.1058021822757744,1.5087612681049327e-05,2.082495625312549e-05,-0.2755032712837071,-0.30210873626361623,-0.17927359838645054,-0.2371914961094436,3.0227894257064722e-06,4.14881132783336e-06,-0.2714083175035419,-0.38989410887274156,-0.23336909900212227,-0.4096391705585626,0.012505621391674264,0.014741989900772913,-0.15170058615909088,-0.16828975459383844,-0.10479296328312053,-0.18460385213560476,1.390053681758331e-05,1.8103292592729568e-05,-0.23215422021263254,-0.19595917008911146,-0.18965411562016848,-0.17503285459164517,0.0006947432391370404,0.0008009816600621357,-0.13263527271879594,-0.09780166628213316,-0.11957501933966778,-0.08291747196883277,0.00028206218981059457,0.0003556854772941289,-0.20698986094012672,-0.2522622064965985,-0.16943818574332511,-0.24685304424533375
2023-03-15,0.324,15.55,306.43,24288.0,0.0696,1649.81,6.543,19.24,0.3588,19752.8495,0.22959474783625522,0.1305569641955222,0.06792695981554676,0.07141040155144059,-0.04878059302585658,-0.069184036984976,-0.01858339020355983,-0.04863741907180018,0.0007921607378129117,0.0010970224828611146,-0.2778992680743436,-0.0212607027640217,-0.22345165632896039,0.09292786431847953,1.4772727272727273e-05,2.0807353963971478e-05,-0.29002374360975125,-0.32115092931432976,-0.2008816655180599,-0.2521354786788315,2.8656126482213435e-06,4.14777772597517e-06,-0.30912097090554225,-0.41363752889850103,-0.2476753141898169,-0.4077358827782525,0.012616518445322793,0.014734959303136059,-0.14376971216760648,-0.15426190937009077,-0.11050374507532114,-0.17580274746516578,1.3339920948616601e-05,1.8044272028086816e-05,-0.26071160267078974,-0.22868497062244075,-0.1977492992836522,-0.1793609223327127,0.000640233860342556,0.0007994748683988598,-0.1991820060275592,-0.15647608975763372,-0.12814247892088834,-0.09012678957305013,0.0002693922924901186,0.00035503398106214167,-0.24122110316261025,-0.275392779285376,-0.18197427593617027,-0.24984625391561202
2023-03-16,0.3246,15.819,329.05,24990.4,0.07253,1672.56,6.652,19.662,0.3644,19780.064000000002,0.2634135056388087,0.16352244255010498,0.06692810039054997,0.0713765267225266,-0.06232337907488428,-0.04594457751454162,-0.025380392238319845,-0.04913044609763771,0.0007867821243357448,0.0010920909377034732,-0.27956354441485765,0.0686775646024882,-0.22877633901771185,0.0922904000887025,1.4581599334144311e-05,2.078442073173781e-05,-0.2984360968079226,-0.30899097636616757,-0.22560552201724993,-0.2680275879978532,2.902314488763685e-06,4.146725405546337e-06,-0.3000948447462243,-0.3622159115313103,-0.2593552376305306,-0.39857726423768625,0.01316705614956143,0.014731069187923223,-0.10617104694912416,-0.05135451965015103,-0.11456101515094438,-0.1566962419002227,1.298898777130418e-05,1.7982283898707418e-05,-0.27767863946148463,-0.1792845624897842,-0.21311953176037163,-0.18158949477145267,0.0006330030731801011,0.0007978897933308915,-0.20665350218662404,-0.110322422315411,-0.14003566695541556,-0.09172639271430948,0.0002661822139701645,0.0003542783334386958,-0.24866358214303674,-0.24859233430779226,-0.19547876131979391,-0.25037103406464206
2023-03-17,0.3494,17.648,338.63,27384.0,0.07642,1789.21,7.206,21.598,0.3799,19815.6065,0.3819410473255007,0.21488219081134274,0.06533778848962898,0.07135768147092317,-0.08436222782472513,-0.07658642387450065,-0.03583763211886453,-0.05398798878456944,0.0007887087350277533,0.0010875772363137172,-0.2748020934117398,0.05893731034873628,-0.2401917797187449,0.08102848005650722,1.3873064563248613e-05,2.0759111562707015e-05,-0.33171202816930445,-0.3432423867968585,-0.25603048053463745,-0.290480897996888,2.790680689453696e-06,4.145795427516758e-06,-0.3268648349286126,-0.4086423126404706,-0.2755672223152887,-0.39693296710431486,0.012365980134385042,0.01472355823299515,-0.16012284947036992,-0.1422843644534918,-0.1277467479935781,-0.1509658930500842,1.2759275489336839e-05,1.792504842389855e-05,-0.2881873907617706,-0.19839815884151335,-0.23339620158045982,-0.18940312736883697,0.0006444639205375401,0.0007966917608430295,-0.19107495243129857,-0.09517114463924703,-0.1545348967504039,-0.09564774053180754,0.0002631463628396144,0.00035358783598756654,-0.2557821959439024,-0.2676451100257836,-0.21243292551874962,-0.25578726223541504
2023-03-18,0.3371,16.99,330.82,26907.0,0.07294,1758.52,6.922,21.213,0.3739,19851.126,0.35543948489370325,0.26018927420400756,0.06535548370312558,0.0713295890830763,-0.08375353702083976,-0.0752954890283718,-0.048553993423290066,-0.06091443104022133,0.0007883822053740663,0.0010826773005886406,-0.27182161762749535,0.06636517184653101,-0.2493421089361702,0.0726249506938307,1.3896012190136396e-05,2.072695634866092e-05,-0.32956812585586603,-0.33480843277642647,-0.2821236538325096,-0.3094052368845274,2.7108187460512137e-06,4.144213273639918e-06,-0.3458785619712411,-0.4217415419219608,-0.2933257310105476,-0.3993581354985264,0.01229494183669677,0.014714540974305648,-0.16443592374603822,-0.1797668657369489,-0.13895366925951605,-0.14951065778341638,1.2528338350615083e-05,1.786600707153268e-05,-0.2987611445325422,-0.2114264141937715,-0.24991328697549203,-0.1952073245203781,0.000631434199278998,0.0007952895512928313,-0.20603232086661805,-0.11375137716464612,-0.1670645087325545,-0.1024899221823425,0.0002572564760099602,0.00035294145034958153,-0.2711072169189741,-0.27639912229498376,-0.22881270363803413,-0.2621744640967616
2023-03-19,0.3447,17.533,335.81,27955.7,0.0745,1779.99,7.081,21.864,0.386,19890.697,0.405466082963307,0.3015052117175819,0.06367180932689934,0.07129401904358564,-0.10691233036008896,-0.10378004832592713,-0.06442166512299034,-0.07132395596313772,0.0007820945281284318,0.0010777761635658437,-0.2743441963488442,0.07704840079862807,-0.26377736679573105,0.056860500140061276,1.3807559817854677e-05,2.0681904979639825e-05,-0.3323845249532166,-0.3298459032215715,-0.3024154442806436,-0.32080684910556345,2.664930586606667e-06,4.141836586193478e-06,-0.3565823925815841,-0.38593720065247894,-0.3118273444290645,-0.3989654951183486,0.012012219332729997,0.014702910355589984,-0.18300397389262446,-0.17849080522296257,-0.14908485906481575,-0.14872674244713263,1.233022245910494e-05,1.7804414998299815e-05,-0.30746264562568426,-0.19867210907782085,-0.2687250526742191,-0.20098061335407283,0.0006271708453016737,0.0007938710415603138,-0.2099839741364028,-0.09479792219711336,-0.18497999149950936,-0.1122799961555706,0.00025329360380888335,0.00035232214959209025,-0.2810738578254579,-0.28077924720067293,-0.2454449948869764,-0.26878365019456807
2023-03-20,0.332,16.631,332.08,27704.1,0.07133,1731.71,7.047,22.121,0.3733,19928.605,0.3901675506138036,0.325277023246134,0.06250735450709462,0.07126658817287736,-0.12290799784794981,-0.13207900195508315,-0.0778466141876253,-0.08074928373115116,0.0007984738720983537,0.00107298775404198,-0.25584064767703407,0.10100334554579238,-0.2666808694020845,0.05955855718421781,1.3474539869549996e-05,2.0638349416327576e-05,-0.34711155443032127,-0.34650416517787286,-0.31496276358715564,-0.3266645042738347,2.574709158572197e-06,4.138941567959378e-06,-0.37793053699919577,-0.4185660804674992,-0.32684006566227747,-0.400090669283566,0.01198667345266585,0.014690088431064847,-0.18402986415535372,-0.19382949567940277,-0.15617627950574398,-0.15261110210098375,1.1983785793438517e-05,1.773905561157908e-05,-0.324440598426437,-0.21712732127290157,-0.28419946309876304,-0.20422181522676341,0.000600308257622518,0.0007922340195556735,-0.24225892500904922,-0.15088988959519345,-0.19826013619662114,-0.11703007313591111,0.00025436668218783504,0.00035172569098422703,-0.27680380277014793,-0.28526771456865085,-0.2545202313863223,-0.2694769305971226
