date,BTC,SOL,solbtc,solbtc_ma180,solbtc_gap,solbtc_gap_lag1,btc_ma200,btc_ma200_gap
2023-08-29,27700.1,21.772,0.0007859899422745766,0.000760010642576999,0.034182810400507746,0.03452657158857897,27450.876,0.009078908811507524
2023-08-30,27290.4,20.807,0.0007624292791604373,0.000758924238629425,0.004618432713840104,0.034182810400507746,27478.0715,-0.00682986431562338
2023-08-31,25928.0,19.72,0.0007605677260104905,0.0007579320085915765,0.0034775116884322443,0.004618432713840104,27498.856,-0.05712441273920632
2023-09-01,25795.6,19.315,0.0007487711082510197,0.0007568979336843094,-0.010737016276066824,0.0034775116884322443,27519.003000000004,-0.06262592434762282
2023-09-02,25855.8,19.48,0.0007534092930793091,0.0007559682952931354,-0.003385065524254549,-0.010737016276066824,27537.345,-0.0610641657719726
2023-09-03,25962.1,19.555,0.0007532133379040987,0.0007550865566175115,-0.00248079997848738,-0.003385065524254549,27545.4925,-0.057482816834732664
2023-09-04,25814.0,19.514,0.000755946385682188,0.0007545712295630129,0.0018224338078347557,-0.00248079997848738,27556.9295,-0.06324832017297133
2023-09-05,25779.7,20.257,0.0007857733022494444,0.000754208423084001,0.04185166619642455,0.0018224338078347557,27562.920499999997,-0.06469635538077312
2023-09-06,25747.4,19.62,0.0007620186892657123,0.0007534353144983458,0.011392318095789777,0.04185166619642455,27568.473,-0.06605636082927047
2023-09-07,26240.7,19.9,0.0007583639155967637,0.000752741252335121,0.007469582999736435,0.011392318095789777,27578.346999999998,-0.04850352343452624
2023-09-08,25899.8,19.596,0.000756608159136364,0.000751842187949381,0.006339057934461101,0.007469582999736435,27583.596500000003,-0.061043399471131465
2023-09-09,25892.6,19.425,0.0007502143469562733,0.000751311449782571,-0.0014602503750144047,0.006339057934461101,27590.8425,-0.06155094756530177
2023-09-10,25828.4,18.219,0.0007053863189357451,0.0007505328274606675,-0.060152610083252234,-0.0014602503750144047,27599.128000000004,-0.0641588386415688
2023-09-11,25150.4,17.715,0.0007043625548699027,0.0007500450597776507,-0.06090634730837441,-0.060152610083252234,27605.236,-0.08892646308113428
2023-09-12,25825.8,17.904,0.0006932602281439491,0.0007495254936876964,-0.0750678476150557,-0.06090634730837441,27618.486999999997,-0.06490895029839971
2023-09-13,26209.9,18.389,0.0007016051186765305,0.0007490415847079674,-0.06332954938667545,-0.0750678476150557,27633.8055,-0.051527665995912075
2023-09-14,26510.3,18.835,0.0007104785687072572,0.0007486087867264851,-0.05093477220052889,-0.06332954938667545,27648.6305,-0.04117131588126943
2023-09-15,26591.1,19.136,0.0007196392778034756,0.0007482618131135686,-0.038252032655512136,-0.05093477220052889,27664.186,-0.038789718952872976
2023-09-16,26546.9,19.112,0.0007199334008867324,0.0007478254771623931,-0.03729757427026492,-0.038252032655512136,27681.2725,-0.04097978154725357
2023-09-17,26514.2,18.798,0.000708978585060081,0.000747309297132811,-0.05129163014536664,-0.03729757427026492,27695.7445,-0.042661590122626936
2023-09-18,26749.9,19.628,0.000733759752372906,0.0007470194339530231,-0.01775011596411946,-0.05129163014536664,27712.2085,-0.03472507432960459
2023-09-19,27196.0,20.019,0.0007361008971907633,0.0007467568112125344,-0.014269590664287124,-0.01775011596411946,27736.4745,-0.019486056167664745
2023-09-20,27107.7,20.278,0.0007480531361937752,0.0007467318578310026,0.0017694147489708545,-0.014269590664287124,27760.334499999997,-0.023509605044564452
2023-09-21,26552.6,19.442,0.0007322070155088391,0.000746671764006104,-0.01937229877243174,0.0017694147489708545,27781.000500000002,-0.044217287998681076
2023-09-22,26566.7,19.417,0.0007308773765653996,0.0007465724283538514,-0.02102281197694167,-0.01937229877243174,27801.8485,-0.044426848092492865
2023-09-23,26563.1,19.472,0.0007330469711742983,0.0007465698402179046,-0.018113334232279343,-0.02102281197694167,27823.7285,-0.0453076768629338
2023-09-24,26232.4,19.351,0.0007376755462710236,0.0007465010193446924,-0.0118224528097981,-0.018113334232279343,27846.413500000002,-0.05796127030865217
2023-09-25,26290.5,19.381,0.0007371864361651547,0.0007464627435442533,-0.012427019914020287,-0.0118224528097981,27876.1245,-0.05688109550522358
2023-09-26,26208.8,19.016,0.0007255578279051311,0.0007464198107004914,-0.02794939589797596,-0.012427019914020287,27906.467,-0.06083417868696894
2023-09-27,26359.6,19.12,0.0007253524332690937,0.000746318057273417,-0.028092076561725743,-0.02794939589797596,27936.0285,-0.05642994314671468
2023-09-28,27011.8,19.948,0.0007384920664302269,0.0007463037055105896,-0.01046710477608892,-0.028092076561725743,27961.156499999997,-0.03395269076227225
2023-09-29,26890.9,20.26,0.0007534147239400689,0.0007464433899629213,0.009339400778261231,-0.01046710477608892,27975.0135,-0.03875292142397002
2023-09-30,26950.9,21.348,0.000792107128147854,0.0007467564097568769,0.06073027000296127,0.009339400778261231,27986.3555,-0.036998583113117434
2023-10-01,27981.4,23.873,0.0008531738940867862,0.0007473713112913067,0.14156628866670573,0.06073027000296127,28004.8225,-0.0008363738066897719
2023-10-02,27477.6,23.366,0.000850365388534661,0.0007479601731757054,0.1369126579616684,0.14156628866670573,28017.2585,-0.019261645460422194
2023-10-03,27412.0,23.594,0.0008607179337516416,0.0007486563774002685,0.14968356609812128,0.1369126579616684,28017.3985,-0.021607948361087148
2023-10-04,27759.8,23.106,0.0008323546999618154,0.000749210515763041,0.11097573038479758,0.14968356609812128,28021.6625,-0.009345002281716863
2023-10-05,27398.4,22.682,0.0008278585610838588,0.0007498258303175169,0.10406780829796003,0.11097573038479758,28018.875999999997,-0.022144928297623157
