date,BTC,ETH,SOL,btc_ma200,btc_ma200_gap,ethbtc,solbtc,ethbtc_ma180,ethbtc_gap,ethbtc_ret90,solbtc_ma180,solbtc_gap,solbtc_ret90,btc_ma200_gap_ma7,ethbtc_gap_ma7,solbtc_gap_ma7,ethbtc_ret90_ma7,solbtc_ret90_ma7
2023-09-10,25828.4,1616.47,18.219,27599.128000000004,-0.0641588386415688,0.06258498397113255,0.0007053863189357451,0.06487936836550491,-0.03536385221025429,-0.0694669627897847,0.0007505328274606675,-0.060152610083252234,0.2030453567527717,-0.061322535070791884,-0.029532153911354504,0.0010374569394257119,-0.08097452496740473,0.15013261667396066
2023-09-11,25150.4,1551.03,17.715,27605.236,-0.08892646308113428,0.06167019212418092,0.0007043625548699027,0.06484460854499732,-0.04895420748223955,-0.08099627453685454,0.0007500450597776507,-0.06090634730837441,0.2150195472291605,-0.06499084120052945,-0.03217847587834553,-0.007923797505747026,-0.08008299902322213,0.17945473969370357
2023-09-12,25825.8,1592.29,17.904,27618.486999999997,-0.06490895029839971,0.06165501165501166,0.0006932602281439491,0.06481531360757765,-0.048758569181658995,-0.06160472965003372,0.0007495254936876964,-0.0750678476150557,0.20280841144242956,-0.06502121190304753,-0.035368023204334666,-0.024626585193101347,-0.07616304356174937,0.1926347081131982
2023-09-13,26209.9,1606.68,18.389,27633.8055,-0.051527665995912075,0.061300500955745726,0.0007016051186765305,0.06479288423238942,-0.053900722556473046,-0.058355498484783275,0.0007490415847079674,-0.06332954938667545,0.2157211653101434,-0.06294568406971061,-0.039443706469556736,-0.03530113769059638,-0.07166206182230359,0.21353799967011325
2023-09-14,26510.3,1625.65,18.835,27648.6305,-0.04117131588126943,0.06132144864448913,0.0007104785687072572,0.0647704729265081,-0.05324994748660261,-0.05959805072976587,0.0007486087867264851,-0.05093477220052889,0.22247246736406168,-0.06189822584781679,-0.0421673842067264,-0.04364461700492,-0.06634822529177722,0.2232267891830492
2023-09-15,26591.1,1640.67,19.136,27664.186,-0.038789718952872976,0.06169996728228618,0.0007196392778034756,0.06475951824848249,-0.04724480738810932,-0.05303481780373076,0.0007482618131135686,-0.038252032655512136,0.2202933315016029,-0.05871912863092272,-0.044977137388649294,-0.0500147728034876,-0.06417446570508747,0.21866837068468598
2023-09-16,26546.9,1633.68,19.112,27681.2725,-0.04097978154725357,0.06153938877985753,0.0007199334008867324,0.06475414066110893,-0.049645502950549814,-0.05795170625584167,0.0007478254771623931,-0.03729757427026492,0.22849192905556692,-0.0557803906283444,-0.048159658465126806,-0.055134390502809105,-0.06300114860725636,0.21540745837939096
2023-09-17,26514.2,1621.62,18.798,27695.7445,-0.042661590122626936,0.06116043478588831,0.000708978585060081,0.06473790853096686,-0.05526087923225531,-0.05492842187684399,0.000747309297132811,-0.05129163014536664,0.18141813473816026,-0.05270935512563842,-0.05100209089684123,-0.05386853622596831,-0.06092421419112198,0.21231785523444646
2023-09-18,26749.9,1635.63,19.628,27712.2085,-0.03472507432960459,0.06114527530944041,0.000733759752372906,0.06472395695419303,-0.05529145332207286,-0.03434995245579919,0.0007470194339530231,-0.01775011596411946,0.24810628009144597,-0.04496629958970561,-0.05190741173110314,-0.04770336031964617,-0.05426045389382835,0.2170445313576301
2023-09-19,27196.0,1642.49,20.019,27736.4745,-0.019486056167664745,0.06039454331519341,0.0007361008971907633,0.06470332017368959,-0.06659282471022654,-0.04086629726703905,0.0007467568112125344,-0.014269590664287124,0.28191415536615594,-0.03847731471388633,-0.0544551625208985,-0.039017895040964944,-0.05129782069625769,0.22834535191816244
2023-09-20,27107.7,1621.6,20.278,27760.334499999997,-0.023509605044564452,0.0598206413675819,0.0007480531361937752,0.06468158351442542,-0.07515187295560599,-0.045003814949283294,0.0007467318578310026,0.0017694147489708545,0.3446502673759946,-0.034474734577979525,-0.05749104114934606,-0.029718043021586902,-0.049390437334043406,0.2467637950704269
2023-09-21,26552.6,1583.0,19.442,27781.000500000002,-0.044217287998681076,0.05961751391577473,0.0007322070155088391,0.06466039539304785,-0.07799026663259967,-0.03357369657323506,0.000746671764006104,-0.01937229877243174,0.31118446316240433,-0.03490987345189548,-0.06102537245591707,-0.02520911824614445,-0.045672672454539,0.259436937327333
2023-09-22,26566.7,1592.28,19.417,27801.8485,-0.044426848092492865,0.05993518201357338,0.0007308773765653996,0.0646410813416938,-0.07280044254279971,-0.02401013464069157,0.0007465724283538514,-0.02102281197694167,0.3411955763951888,-0.03571517761469832,-0.0646761774780157,-0.022747801006348673,-0.041526289145533406,0.27670868659784525
2023-09-23,26563.1,1592.97,19.472,27823.7285,-0.0453076768629338,0.05996928069389492,0.0007330469711742983,0.06462295430040271,-0.07201270286831796,-0.037784745386772456,0.0007465698402179046,-0.018113334232279343,0.31746885277788284,-0.03633344837408121,-0.06787149175198258,-0.020007195286636446,-0.03864529473566637,0.2894196757010333
2023-09-24,26232.4,1579.99,19.351,27846.413500000002,-0.05796127030865217,0.06023047833976304,0.0007376755462710236,0.0645962817265589,-0.06758598591288345,-0.01913725682184153,0.0007465010193446924,-0.0118224528097981,0.3724874445226143,-0.038519116972084814,-0.0696322212777866,-0.014368741381555226,-0.03353227115638031,0.3167152913845267
2023-09-25,26290.5,1587.69,19.381,27876.1245,-0.05688109550522358,0.06039025503508872,0.0007371864361651547,0.0645804962212318,-0.06488400417037166,-0.019101520186001197,0.0007464627435442533,-0.012427019914020287,0.36088315132318605,-0.0416842628543161,-0.07100258568468643,-0.013608299088683915,-0.03135392368926631,0.332826272989061
2023-09-26,26208.8,1593.3,19.016,27906.467,-0.06083417868696894,0.060792558224718414,0.0007255578279051311,0.06456271477848595,-0.05839526058814137,0.0002995158608249948,0.0007464198107004914,-0.02794939589797596,0.36624533858232877,-0.047591137499930984,-0.06983150509581712,-0.015562556979210893,-0.025473093242428586,0.3448735848770857
2023-09-27,26359.6,1597.89,19.12,27936.0285,-0.05642994314671468,0.060618901652528874,0.0007253524332690937,0.06454399017386454,-0.06081261029512608,-0.0032177656465226523,0.000746318057273417,-0.028092076561725743,0.22746584019723626,-0.0522940429430953,-0.06778303900146285,-0.019828484309310408,-0.019503657627748496,0.3281329524229773
2023-09-28,27011.8,1652.13,19.948,27961.156499999997,-0.03395269076227225,0.06116326938597206,0.0007384920664302269,0.06452834446817292,-0.052148789960985376,-0.03639403015884568,0.0007463037055105896,-0.01046710477608892,0.19284208515632595,-0.050827671909322615,-0.06409139947694652,-0.01855631373840429,-0.01990656242569287,0.311226898422109
2023-09-29,26890.9,1666.61,20.26,27975.0135,-0.03875292142397002,0.061976728186858746,0.0007534147239400689,0.06451883158397917,-0.039400952167144676,-0.015190794097051707,0.0007464433899629213,0.009339400778261231,0.2333137229669695,-0.05001711095667649,-0.059320043708995795,-0.014218854773375303,-0.01864665663374432,0.2958152050752205
2023-09-30,26950.9,1670.18,21.348,27986.3555,-0.036998583113117434,0.06197121431937338,0.000792107128147854,0.06450128851152359,-0.03922517286919314,-0.020944427336322402,0.0007467564097568769,0.06073027000296127,0.24651919404985412,-0.048830097563845584,-0.05463611085197796,-0.002955482739769501,-0.016240896912251453,0.28567953954264497
2023-10-01,27981.4,1733.39,23.873,28004.8225,-0.0008363738066897719,0.0619479368437605,0.0008531738940867862,0.06447663282357162,-0.039218797090884494,-0.012983997572227124,0.0007473713112913067,0.14156628866670573,0.38047444947843223,-0.04066939806356524,-0.050583655305978116,0.01895719461401676,-0.015361859876592252,0.286820540250619
2023-10-02,27477.6,1661.49,23.366,28017.2585,-0.019261645460422194,0.060467071359944106,0.000850365388534661,0.06443616293318065,-0.061597267629862285,-0.0392560424784697,0.0007479601731757054,0.1369126579616684,0.3671679522378928,-0.0352951909143079,-0.05011412151447677,0.04029143431054372,-0.018241077346944894,0.28771836895271996
2023-10-03,27412.0,1656.18,23.594,28017.3985,-0.021607948361087148,0.06041806508098643,0.0008607179337516416,0.06440082531011647,-0.061843310391620054,-0.0355152494318246,0.0007486563774002685,0.14968356609812128,0.3825358332750408,-0.029691443724896214,-0.05060670005783087,0.06566757173855761,-0.023357472388751983,0.29004558248025025
2023-10-04,27759.8,1645.75,23.106,28021.6625,-0.009345002281716863,0.059285369491134665,0.0008323546999618154,0.064359122929607,-0.07883503080086662,-0.03995249274945334,0.000749210515763041,0.11097573038479758,0.2691964704236045,-0.0229650236013251,-0.05318133155865095,0.08553440130234666,-0.028605290546313507,0.2960071010840171
2023-10-05,27398.4,1611.23,22.682,28018.875999999997,-0.022144928297623157,0.058807448610137814,0.0008278585610838588,0.06431817423461379,-0.08567913641911651,-0.04625325096074939,0.0007498258303175169,0.10406780829796003,0.1686469770385013,-0.021278200392089514,-0.057971381052669683,0.1018965317414965,-0.03001375066087118,0.292550657067185
2023-10-06,27916.3,1644.33,23.391,28019.937,-0.0036986878307400106,0.0589021467744651,0.0008378975723860253,0.06428081805882786,-0.08367459293129043,-0.043725092461414206,0.0007505013769431185,0.11645041318762384,0.1630473236953418,-0.016270452735913796,-0.06429618687611907,0.11719810494283402,-0.03409007899863725,0.2825126000283811
2023-10-07,27943.0,1633.18,23.279,28019.196500000005,-0.0027194391530822593,0.05844683820634864,0.0008330887878896325,0.06424752507179907,-0.09028654191687446,-0.053585710208153614,0.0007512113469913678,0.10899388198299609,0.17837074972032751,-0.011373432170194486,-0.07159066816864498,0.12409290665426756,-0.038753119408898855,0.27277710798130583
2023-10-08,27901.2,1632.02,23.204,28022.533499999998,-0.004329854757779028,0.05849282468137571,0.0008316488179719868,0.06422483576156356,-0.08924913566876358,-0.05392289710360576,0.0007515986614712798,0.10650651817820722,0.1876137346148965,-0.011872500877492951,-0.07873785939405628,0.11908436801305348,-0.04460153362766723,0.24522557728651503
2023-10-09,27578.3,1579.4,22.077,28019.004500000003,-0.015728770806257675,0.05726966491770704,0.0008005206992454213,0.06418654124541599,-0.10776209768434808,-0.0664269294402905,0.0007516205221667623,0.06505966193909951,0.11123164493349447,-0.011367804498326592,-0.08533283511612567,0.10881965429554365,-0.048483088907927345,0.208663247671601
2023-10-10,27381.2,1566.89,22.107,28018.715999999997,-0.022753219669309432,0.05722503031276935,0.0008073787854440273,0.06413635291636562,-0.10775983181657822,-0.0710648205507447,0.0007516370263074059,0.07416047531674419,0.11816880688029552,-0.011531414685215489,-0.09189233817683398,0.0980306413267755,-0.05356159906777307,0.1708965296152088
2023-10-11,26864.5,1566.07,21.998,28015.801999999996,-0.04109473646337147,0.05829514787172663,0.0008188501554095554,0.06407715404765939,-0.09023506524075975,-0.0857358159805729,0.0007516763446303539,0.0893653382324211,-0.010452727675431595,-0.016067090996880435,-0.09352091452539014,0.09494344244786457,-0.06010207381507587,0.13094664417248936
2023-10-12,26744.0,1538.81,21.274,28009.7505,-0.045189638515344854,0.05753851331139695,0.0007954681423870775,0.06401313926113714,-0.1011452652451148,-0.10001784168440708,0.0007516818659024084,0.058251074651246126,-0.09649600398281077,-0.01935919245655496,-0.09573036150053275,0.0883981947840483,-0.06778272963274125,0.09306907545515906
2023-10-13,26849.8,1551.55,21.829,28008.4395,-0.04136751353105561,0.05778627773763678,0.0008130041936997669,0.0639456469780315,-0.09632194733303368,-0.09367982837972111,0.0007515481677603089,0.08177257104172497,-0.10357841982112881,-0.02474045327088576,-0.09753712641506751,0.08344421733463417,-0.07491912047821367,0.05497968352423469
2023-10-14,26836.3,1554.15,21.983,28006.3725,-0.04177879516527894,0.057912230821685555,0.0008191516714301152,0.06387564316935523,-0.09335972292065575,-0.0890423607382167,0.0007514555327753164,0.09008668604086223,-0.09676900360277674,-0.030320361272628143,-0.09797615227275056,0.08074318934290077,-0.07998435626822267,0.015674004478076937
2023-10-15,27139.8,1557.25,21.918,28000.379,-0.03073454827165023,0.057378831089396384,0.0008075962239957553,0.06380960837383132,-0.10078070447886078,-0.09514889613935285,0.0007513996046183126,0.07478925864751917,-0.09183558776713241,-0.034092460346038314,-0.09962351924562159,0.07621215226708819,-0.08587378470190084,-0.024247327290784333
2023-10-16,28486.3,1598.61,23.939,28002.7355,0.017268473646083526,0.05611855523532364,0.0008403688790752046,0.06374846938565021,-0.11968780150891056,-0.11683243931779452,0.0007516973994803742,0.11796166869291613,-0.018113317517736927,-0.029378568281418143,-0.10132719122055908,0.0837695818033477,-0.09307457182725855,-0.042725179069531674
2023-10-17,28381.9,1563.99,23.93,28002.370500000005,0.013553477552909143,0.05510519027972052,0.0008431429890176486,0.0636724081903056,-0.1345514981148377,-0.12722989271416119,0.0007520157857512093,0.12117724786243644,-0.04151717894223461,-0.024191897249672634,-0.10515457212031043,0.09048626359558945,-0.10109815356488948,-0.06553746275846455
2023-10-18,28307.1,1562.65,23.408,28001.686999999998,0.010906949999119675,0.05520346485510703,0.0008269303460969157,0.06360237025820228,-0.13205333966326704,-0.13011677942065125,0.0007522785382524085,0.09923426503423616,-0.028776584247064196,-0.016763084897888185,-0.11112861132352576,0.09189611028156304,-0.10743829119918638,-0.06815515655441207
2023-10-19,28696.9,1565.89,24.91,28004.365500000004,0.02472951940296597,0.05456652112249058,0.0008680380110743669,0.06353123603680107,-0.1411072013319179,-0.1373835388077176,0.0007527491810638518,0.1531570314664159,0.017803765905477276,-0.006774633766700923,-0.1168374593359262,0.10545410411230158,-0.11277624793108788,-0.051826617998942344
2023-10-20,29653.0,1603.14,27.01,28013.7,0.05851779664949652,0.054063332546453985,0.0009108690520352073,0.06345660400135579,-0.14802669639713328,-0.13690219505933088,0.000753485958007354,0.20887329399483945,0.10675866560421832,0.0074946962590922385,-0.124223852059369,0.12361135024846079,-0.1189508717424607,-0.02177846293817847
2023-10-21,29895.4,1628.29,29.312,28022.400999999998,0.06683934756340126,0.054466238953149976,0.00098048529205162,0.06338720282460523,-0.1407376169625263,-0.13243387840603527,0.0007546149281800343,0.29931870605361,0.19117554622761213,0.023011573791760838,-0.1309921226367791,0.15350163882171047,-0.1251496599807205,0.01935647275187708
2023-10-22,29981.5,1662.83,29.031,28031.538499999995,0.06956312797458497,0.05546186815202708,0.000968297116555209,0.06332895661031762,-0.12422577094865361,-0.1252331856465586,0.000755688446053739,0.2813443445003403,0.2091814441976878,0.037339813255508725,-0.1343414178467495,0.18300950822925635,-0.12944741562460704,0.06235890588970854
2023-10-23,33074.0,1766.35,31.902,28056.794499999996,0.1788231902258115,0.05340599866964987,0.0009645643103344016,0.06326077215755889,-0.15578016441791864,-0.15971927614580594,0.0007568884768288832,0.27438102159463806,0.2113566136529823,0.06041905848118415,-0.1394974696908935,0.20535513007235948,-0.13557410660003724,0.09514032462838272
2023-10-24,33917.0,1784.31,30.157,28086.925999999996,0.20757251968406965,0.0526081316154141,0.0008891411386620279,0.06319327966314263,-0.1675043312224591,-0.17513166946210657,0.0007576177783447084,0.1736012064086987,0.036595177196250495,0.08813606449992137,-0.14420501727769655,0.2128442670075398,-0.14241721756402945,0.1062992326481663
2023-10-25,34487.7,1786.71,32.446,28119.74,0.22645870836643556,0.05180716603310746,0.0009407991834770078,0.06312271082824883,-0.17926265597068447,-0.1865354797787112,0.0007584206634557959,0.24047145444348983,0.09571219735280523,0.11892917283810935,-0.15094920532161332,0.23302100835171888,-0.15047703190089518,0.12408334430529051
2023-10-26,34154.0,1803.3,32.77,28148.963,0.21333066514741583,0.052799086490601395,0.0009594776600105406,0.06305337147963294,-0.16262865487444733,-0.1742200213164522,0.0007593437652114992,0.26356164884464195,0.13366398461742235,0.14587219365874504,-0.15402369868483182,0.24879309654860832,-0.15573938654500008,0.14063480412128265
2023-10-27,33893.1,1780.02,31.739,28170.313000000002,0.20314957096855824,0.052518654239358455,0.0009364442910208864,0.062989940208381,-0.16623743306283234,-0.1803335114003981,0.0007602252458406277,0.23179846518435787,0.09203198452604977,0.1665338757043253,-0.15662523249421742,0.2520681210042538,-0.1619438603080097,0.13853099253868714
2023-10-28,34086.6,1776.76,31.614,28189.820499999998,0.20918116523657893,0.05212488191840782,0.0009274612310996111,0.06291713766271016,-0.17153125754318466,-0.1800379247609003,0.0007610332728567426,0.21868683562038815,0.12014401888264681,0.1868684210862078,-0.16102432400574004,0.2405492823709364,-0.1687444383587047,0.1283836314894064
2023-10-29,34528.6,1795.49,32.826,28213.088499999998,0.22385041254877147,0.05200008109219604,0.0009506901525112516,0.06284365042282053,-0.172548368175106,-0.18104335499337498,0.0007620025027106325,0.2476207743798875,0.17135802026061642,0.20890946173966302,-0.16792755218094751,0.23573162949658602,-0.1767173196939642,0.12298028521268191
2023-10-30,34483.8,1809.81,34.958,28233.694000000003,0.22137046608212163,0.052482905016268504,0.0010137513847081818,0.0627705607683875,-0.16389300376140759,-0.16777167802824577,0.0007633791088145785,0.32797894650588044,0.2522201134329236,0.21498764400485018,-0.16908652923001735,0.24338847591247778,-0.177867662820027,0.12881792803838782
2023-10-31,34651.4,1815.67,38.372,28254.6855,0.22639482219683527,0.05239817150245012,0.0011073722851024778,0.06270008035559073,-0.16430455582696923,-0.16889520108336264,0.0007653439849469214,0.4468948693433279,0.3962463926374662,0.2176765443638167,-0.1686294184592331,0.28243042776028193,-0.17697673876592074,0.18019667310141863
2023-11-01,35437.4,1848.2,41.204,28280.470500000003,0.25306967576794737,0.052153939058734555,0.001162726385118547,0.06261446960404662,-0.16706251145240125,-0.1705070761154821,0.0007675061041991208,0.514940895918778,0.4990098287106224,0.22147811113546126,-0.16688654067090689,0.32164034797103735,-0.1746869668140309,0.23781062043824966
2023-11-02,34940.1,1800.68,40.251,28303.737999999998,0.23446945417598197,0.051536200526043144,0.0011520001373779697,0.0625356572743054,-0.17589095929726017,-0.18019015790508697,0.0007696855641752013,0.49671527049160447,0.4708876446933148,0.22449793813954214,-0.16878115558845158,0.3549480082063178,-0.17553984346955012,0.28598542902052
2023-11-03,34700.4,1832.49,39.497,28330.14,0.22485804870713677,0.0528089013383131,0.0011382289541330935,0.06246358156598528,-0.15456494785642683,-0.16398517438392768,0.0007717750570214593,0.4748195653354017,0.46081513539654595,0.22759914924505334,-0.1671136577018222,0.38966530822789547,-0.17320436675291148,0.3386687362877337
2023-11-04,35069.7,1856.08,42.422,28353.6595,0.23686679668280552,0.052925459869916196,0.0012096482148407314,0.06238672868340434,-0.15165515187535328,-0.1588104283245163,0.0007743547389852663,0.5621370335072584,0.5171948291729629,0.23155423945165715,-0.16427421403498918,0.43872962221173406,-0.17017186726199948,0.39539028061492176
2023-11-05,35025.5,1892.49,41.167,28384.811500000003,0.23395217896726206,0.05403177684829624,0.001175343678177328,0.062315504635998525,-0.13293205015492926,-0.13691552813850894,0.0007767297618277126,0.513195111014727,0.48533879308936556,0.23299734894001295,-0.1586147400321068,0.4766688131595682,-0.16386789199701862,0.44024467673331447
2023-11-06,35057.4,1901.71,42.181,28418.949,0.23359241750988047,0.054245608630417545,0.0012031981835504057,0.06224629734498609,-0.12853276509326372,-0.12992892633634667,0.0007792028510679972,0.5441398628114216,0.4792800968509203,0.23474334200112135,-0.15356327736522912,0.5075489440603599,-0.15846178461246163,0.4726818172215997
2023-11-07,35406.5,1885.79,42.976,28459.718999999997,0.24409169324546043,0.0532611243698191,0.00121378842867835,0.06217261625934875,-0.14333467731767924,-0.15076261456635243,0.0007817906443602983,0.5525747684938525,0.47262040794334803,0.23727146643663924,-0.15056758043533053,0.5226460725104348,-0.15587141511003158,0.4835923908367257
2023-11-08,35626.7,1888.42,43.142,28498.8165,0.25011156165028803,0.05300575130449916,0.001210945723291801,0.06209239635874608,-0.146340704935074,-0.15703328273202088,0.0007841836211962886,0.5442119556698697,0.4485545865315186,0.23684887870554502,-0.14760732236142665,0.5268276524748765,-0.15394658748382284,0.4763844990968537
2023-11-09,36719.5,2122.92,45.305,28544.534,0.286393394966616,0.05781451272484647,0.0012338130965835591,0.06204108789578607,-0.06812542001260868,-0.07975866374227758,0.0007867137117410345,0.5683126888090875,0.4745552814591347,0.24426658453277847,-0.13221224532076215,0.5370558550916599,-0.13959923117485007,0.4769084472062565
2023-11-10,37330.4,2079.1,56.679,28593.698500000002,0.30554639512618476,0.05569455457214495,0.0015183067955339348,0.06197914252671556,-0.10139843338203158,-0.11387305358128375,0.0007908291454676846,0.9198923107924035,0.7938177150174779,0.255793491164071,-0.12461702896727711,0.6006376758712315,-0.13244035677447236,0.5244802442949611
2023-11-11,37162.1,2054.52,56.409,28638.0755,0.2976465544970017,0.05528535793187145,0.0015179174481528225,0.06191480952714424,-0.10707376225338072,-0.11988512762653458,0.0007949712345961604,0.9093992110593958,0.8361748919712204,0.2644763137089562,-0.11824825902128103,0.6502465583786796,-0.12687959953190356,0.5700488246947122
2023-11-12,37085.5,2046.08,56.315,28681.5235,0.29301011503102337,0.0551719674805517,0.0015185180191719136,0.06184645284627836,-0.10792026152763112,-0.12016321610675851,0.0007991584679202261,0.900146316566961,0.7745398556118415,0.27291316171806496,-0.11467514636023844,0.7055253020289989,-0.12448641209879634,0.611363262197923
2023-11-13,36486.2,2055.18,51.662,28716.6595,0.27055864558341103,0.0563275978315089,0.0014159325991744826,0.06178997411690955,-0.08840230738834065,-0.10072035597154316,0.0008027566687597027,0.7638378530846288,0.7300587488293415,0.27819405144285503,-0.10894222383096372,0.7369107292108855,-0.1203137591895387,0.647188783909126
2023-11-14,35559.0,1980.11,56.849,28747.954500000003,0.2369227869760262,0.05568519924632301,0.0015987232486852835,0.061726395684581645,-0.09787055231814934,-0.11521916055388903,0.0008074257888019971,0.9800250015018213,1.0124667420125686,0.277169921975793,-0.10244734883103088,0.7979750482120239,-0.11523612290204392,0.7243096887761576
2023-11-15,37885.6,2059.29,65.506,28791.319,0.3158688561645959,0.054355480710349055,0.0017290474481069325,0.06165385681594144,-0.11837663501539919,-0.13956987801417298,0.0008128255697719594,1.1272060235408463,1.1240678583579262,0.2865638211921227,-0.09845248169964875,0.8812599150507349,-0.11274135079949422,0.8208115847513586
2023-11-16,36176.0,1962.13,57.842,28826.084,0.2549744876896911,0.054238445378151263,0.00159890535161433,0.06158222232985958,-0.11925157413728993,-0.14949600280452746,0.0008175526055694611,0.9557216755497004,0.9515772898985537,0.2820754058668477,-0.10575621800317465,0.9366040560136797,-0.12270382780838707,0.8889575859569899
2023-11-17,36621.9,1961.21,58.49,28868.9215,0.2685579542692651,0.05355292871205481,0.0015971317708802656,0.06150485788798245,-0.12928944881736537,-0.16275349518562499,0.0008223512890437343,0.942152693330705,0.9043168545820672,0.2767913428872878,-0.10974064877965091,0.9397841106620083,-0.12968674803757868,0.90474317732336
2023-11-18,36580.9,1963.19,58.581,28908.543499999996,0.2654010050696607,0.05366707762794245,0.0016014094787170354,0.061426982391308206,-0.12632729887222605,-0.16588444252252832,0.0008272088763548615,0.935919118486408,0.9263940429204618,0.27218483582623904,-0.11249115401091452,0.9435726688658672,-0.13625807873700635,0.9176316274589658
2023-11-19,37375.9,2012.46,61.099,28950.331000000002,0.29103532529558995,0.053843787039241864,0.0016347164884323855,0.061347706519282674,-0.12231784863354578,-0.1563712069039188,0.0008322022533934057,0.9643259577424004,1.0149749838111637,0.27190272300689144,-0.11454795216890233,0.9527411890337872,-0.14143064885088638,0.9519795029160117
2023-11-20,37462.5,2022.41,56.603,28993.5135,0.2920993518084656,0.05398491825158492,0.0015109242575909244,0.06126783890902336,-0.11887020641046042,-0.13979516371270828,0.0008365424261311151,0.8061537710391156,0.912848324635479,0.2749799667533278,-0.1189005091720623,0.9587863201701424,-0.14701276424248141,0.9780922994597459
2023-11-21,35737.0,1933.44,51.682,29024.741,0.23125991029515114,0.054101911184486665,0.0014461762319165012,0.06118952559057557,-0.11583051735868566,-0.14860066001596972,0.0008405367429311247,0.7205389818812522,0.7593046510221684,0.27417098437034565,-0.12146621846356749,0.9217168887957754,-0.1517815498799215,0.9419262864611172
2023-11-22,37413.4,2063.91,57.579,29067.619000000002,0.2871160861163069,0.0551649943603094,0.0015389940502600673,0.06111574366120179,-0.09736851659501466,-0.1306152127791791,0.0008450591771981936,0.8211671937137293,0.9139295464344577,0.27006344579201863,-0.11846505868922684,0.8779970559633302,-0.1505023119892081,0.9119065276149073
2023-11-23,37294.3,2062.68,56.537,29111.9935,0.2810630780059773,0.05530818382433776,0.001515968928227638,0.06104448407138998,-0.09396918221708228,-0.12845551006720135,0.0008492558204650123,0.7850556825122084,0.9351054793232376,0.2737903872657738,-0.11485328841491146,0.8536161998151169,-0.1474965273124472,0.9095534118184336
2023-11-24,37706.3,2081.16,56.869,29162.226000000002,0.2929842872762869,0.05519395963008833,0.0015082095034516776,0.06097322605671716,-0.0947836747436156,-0.12816757513381327,0.0008535165655316691,0.7670535808665762,0.9346849048248058,0.27727986340963406,-0.10992389211866149,0.8286020408916699,-0.14255568159075985,0.9138917047102534
2023-11-25,37766.6,2082.87,58.83,29213.007999999998,0.2928007961384873,0.05515111235853903,0.0015577256094008991,0.060900559970576876,-0.09440713869980177,-0.1320135414210638,0.0008580473171496803,0.8154308955541723,0.9556994263616074,0.2811941192766093,-0.10536386923688659,0.8113894376156363,-0.13771698143340777,0.9180781880589886
2023-11-26,37437.9,2061.97,57.593,29262.283,0.2793909484095962,0.05507707430171029,0.0015383608589156978,0.06082524090348511,-0.09450298126884138,-0.1298874801014216,0.0008623299731634618,0.7839584692530324,0.9544122713164955,0.2795306368643245,-0.10139031675621454,0.7856226535457266,-0.13393359189019388,0.9094263719883217
2023-11-27,37234.3,2027.57,55.03,29313.6725,0.2702024968041792,0.054454360629849353,0.0014779383525405337,0.0607452560885182,-0.10356192176557344,-0.1273459598828529,0.0008662907094166301,0.7060535643234522,0.880352753959583,0.276402514720855,-0.09920341894980211,0.7713226240149176,-0.13215513420021455,0.9047841476060506
2023-11-28,37812.1,2048.2,58.183,29368.8075,0.2874918397691155,0.054167845742500415,0.0015387402445249008,0.060660570380733504,-0.10703368922319356,-0.1326737557418588,0.0008705934227433402,0.7674613709763083,1.0182071787947495,0.2844356475028499,-0.09794672921616039,0.7780258224570684,-0.12987986216105582,0.9417702230021339
2023-11-29,37837.1,2028.41,59.324,29424.179500000002,0.28591860989700657,0.05360902394739555,0.0015678791450719003,0.06056958408123954,-0.11491840730667835,-0.15516919842453114,0.0008749686282698382,0.7919261267369351,1.0614589489566044,0.2842645794715213,-0.10045385646068376,0.7738485271746692,-0.13338757439610613,0.962845851933869
2023-11-30,37716.8,2051.76,59.309,29478.254,0.27947876424431395,0.054399100666016206,0.001572482289059517,0.060483514691592924,-0.1005962377781997,-0.13814883942274092,0.0008793548435995477,0.788222695883182,1.100084086754526,0.2840382489341408,-0.10140057868370055,0.774300957656237,-0.13477233573261177,0.9864142244240531
2023-12-01,38660.0,2086.99,59.75,29535.7915,0.3089203991706131,0.053983186756337294,0.0015455250905328506,0.06039630099685351,-0.10618389097786507,-0.14695981021457383,0.0008834695753850185,0.749381227824746,1.0513751353079712,0.286314836347616,-0.10302918100287904,0.7717763357931184,-0.137456940744149,1.0030842573502194
2023-12-02,39435.0,2165.28,63.684,29597.8425,0.3323606272991013,0.05490756941802968,0.001614910612400152,0.06031029348522134,-0.08958212197252147,-0.12813555308936397,0.0008881210311076393,0.8183451982733496,1.1440281672305797,0.29196624079913225,-0.10233989289898185,0.7721926647530007,-0.13690294241104903,1.0299883631886442
2023-12-03,39979.7,2193.24,63.015,29660.762000000002,0.3478986143376894,0.05485884086173733,0.001576174908766199,0.060230715850818344,-0.08918829725328636,-0.131258937847059,0.0008927184684435236,0.7655901210538396,1.085035312846708,0.3017530502174313,-0.10158065232533113,0.769568615010259,-0.13709886494614007,1.0486487976929604
2023-12-04,41993.1,2243.66,61.671,29736.680999999997,0.41216499581779154,0.05342925385360928,0.001468598412596355,0.06014108362847894,-0.11160141071504348,-0.15685306001365595,0.0008969464920818776,0.637331129070623,0.8689848692901345,0.3220334072193759,-0.102729150746684,0.7597511242598548,-0.14131416496482624,1.0470248141687535
