entry_time,exit_time,direction,entry_price,exit_price,gross_return,net_return
2022-01-07 04:00:00+00:00,2022-01-07 06:00:00+00:00,1,41789.97,41835.97,0.0011007425944551397,0.00010074259445513965
2022-01-07 06:00:00+00:00,2022-01-07 10:00:00+00:00,-1,41835.97,42409.0,-0.01351199037940054,-0.014511990379400541
2022-01-07 10:00:00+00:00,2022-01-07 11:00:00+00:00,1,42409.0,42167.89,-0.0056853498078238696,-0.00668534980782387
2022-01-07 11:00:00+00:00,2022-01-07 13:00:00+00:00,-1,42167.89,42393.02,-0.005310544047109622,-0.006310544047109622
2022-01-07 13:00:00+00:00,2022-01-08 17:00:00+00:00,1,42393.02,41342.06,-0.02479087359192622,-0.025790873591926222
2022-01-08 17:00:00+00:00,2022-01-08 22:00:00+00:00,-1,41342.06,41775.19,-0.010368115620778884,-0.011368115620778885
2022-01-08 22:00:00+00:00,2022-01-09 00:00:00+00:00,1,41775.19,41688.05,-0.002085927077770333,-0.003085927077770333
2022-01-09 00:00:00+00:00,2022-01-09 01:00:00+00:00,-1,41688.05,41772.02,-0.0020101972564409154,-0.0030101972564409154
2022-01-09 01:00:00+00:00,2022-01-09 14:00:00+00:00,1,41772.02,41467.55,-0.007288850287824111,-0.008288850287824112
2022-01-09 14:00:00+00:00,2022-01-09 15:00:00+00:00,-1,41467.55,41530.98,-0.00152729360106596,-0.00252729360106596
2022-01-09 15:00:00+00:00,2022-01-10 12:00:00+00:00,1,41530.98,41564.26,0.0008013295135342879,-0.00019867048646571208
2022-01-10 12:00:00+00:00,2022-01-10 13:00:00+00:00,-1,41564.26,40931.6,0.015456517702704176,0.014456517702704175
2022-01-10 13:00:00+00:00,2022-01-10 21:00:00+00:00,1,40931.6,41696.81,0.018694847013065674,0.017694847013065673
2022-01-10 21:00:00+00:00,2022-01-10 22:00:00+00:00,-1,41696.81,41698.18,-3.285515099227254e-05,-0.0010328551509922726
2022-01-10 22:00:00+00:00,2022-01-20 22:00:00+00:00,1,41698.18,41319.67,-0.009077374600042543,-0.010077374600042543
