date,symbol,signal,zscore,perp_ror,pnl_gross,pnl_net,cost,cum_gross,cum_net,position_flip,event_day,listing_trade_start,is_listing_censored,cum_net_event
2023-03-15 00:00:00+00:00,CFX,-1.0,0.9127053883344484,-0.087912087912088,0.087912087912088,0.087112087912088,0.0008,0.7155455193331772,0.7127455193331772,1,23,2023-02-20 00:00:00+00:00,False,0.7127455193331772
2023-03-16 00:00:00+00:00,CFX,-1.0,0.346138064855387,0.0668127053669223,-0.0668127053669223,-0.0668127053669223,0.0,0.6487328139662549,0.6459328139662549,0,24,2023-02-20 00:00:00+00:00,False,0.6459328139662549
2023-03-17 00:00:00+00:00,CFX,-1.0,0.4564598220896744,0.3535249828884326,-0.3535249828884326,-0.3535249828884326,0.0,0.2952078310778223,0.2924078310778223,0,25,2023-02-20 00:00:00+00:00,False,0.2924078310778223
2023-03-18 00:00:00+00:00,CFX,-1.0,1.1724765601421052,-0.0477876106194691,0.0477876106194691,0.0477876106194691,0.0,0.3429954416972914,0.3401954416972914,0,26,2023-02-20 00:00:00+00:00,False,0.34019544169729143
2023-03-19 00:00:00+00:00,CFX,-1.0,1.5426972971362003,0.2092405735528413,-0.2092405735528413,-0.2092405735528413,0.0,0.1337548681444501,0.1309548681444501,0,27,2023-02-20 00:00:00+00:00,False,0.1309548681444501
2023-03-20 00:00:00+00:00,CFX,-1.0,-0.6497706374375967,-0.1253842775581907,0.1253842775581907,0.1253842775581907,0.0,0.2591391457026408,0.2563391457026408,0,28,2023-02-20 00:00:00+00:00,False,0.2563391457026408
2023-03-21 00:00:00+00:00,CFX,1.0,-0.9121394464290098,0.0248556364549334,0.0248556364549334,0.0240556364549334,0.0008,0.2839947821575743,0.2803947821575743,1,29,2023-02-20 00:00:00+00:00,False,0.2803947821575742
2023-03-22 00:00:00+00:00,CFX,1.0,0.4640642953319146,-0.0818226359627632,-0.0818226359627632,-0.0818226359627632,0.0,0.202172146194811,0.198572146194811,0,30,2023-02-20 00:00:00+00:00,False,0.198572146194811
2023-03-23 00:00:00+00:00,CFX,-1.0,0.1613455187869355,0.0098719316969049,-0.0098719316969049,-0.0106719316969049,0.0008,0.1923002144979061,0.1879002144979061,1,31,2023-02-20 00:00:00+00:00,False,0.18790021449790612
2023-03-24 00:00:00+00:00,CFX,-1.0,0.0567422983532376,-0.1276089828269485,0.1276089828269485,0.1276089828269485,0.0,0.3199091973248547,0.3155091973248546,0,32,2023-02-20 00:00:00+00:00,False,0.3155091973248546
2023-03-25 00:00:00+00:00,CFX,-1.0,-0.6948065588363826,-0.053603876438522,0.053603876438522,0.053603876438522,0.0,0.3735130737633767,0.3691130737633766,0,33,2023-02-20 00:00:00+00:00,False,0.3691130737633766
2023-03-26 00:00:00+00:00,CFX,1.0,-1.4529788050734291,0.1257600000000001,0.1257600000000001,0.1249600000000001,0.0008,0.4992730737633768,0.4940730737633767,1,34,2023-02-20 00:00:00+00:00,False,0.4940730737633767
2023-03-27 00:00:00+00:00,CFX,1.0,-1.6142998218519549,-0.0912450255827175,-0.0912450255827175,-0.0912450255827175,0.0,0.4080280481806593,0.4028280481806592,0,35,2023-02-20 00:00:00+00:00,False,0.4028280481806592
2023-03-28 00:00:00+00:00,CFX,1.0,-0.7833462759030633,0.1069752893337503,0.1069752893337503,0.1069752893337503,0.0,0.5150033375144096,0.5098033375144095,0,36,2023-02-20 00:00:00+00:00,False,0.5098033375144095
2023-03-29 00:00:00+00:00,CFX,1.0,0.3732233148744734,0.2133371008759537,0.2133371008759537,0.2133371008759537,0.0,0.7283404383903633,0.7231404383903632,0,37,2023-02-20 00:00:00+00:00,False,0.7231404383903632
2023-03-30 00:00:00+00:00,CFX,-1.0,0.7434983338429808,-0.0603167210060548,0.0603167210060548,0.0595167210060548,0.0008,0.7886571593964182,0.7826571593964181,1,38,2023-02-20 00:00:00+00:00,False,0.782657159396418
2023-03-31 00:00:00+00:00,CFX,-1.0,-0.5104667105339548,0.022800495662949,-0.022800495662949,-0.022800495662949,0.0,0.7658566637334692,0.759856663733469,0,39,2023-02-20 00:00:00+00:00,False,0.7598566637334689
2023-04-01 00:00:00+00:00,CFX,1.0,1.2590228616684136,-0.0411921492609643,-0.0411921492609643,-0.0419921492609643,0.0008,0.7246645144725048,0.7178645144725047,1,40,2023-02-20 00:00:00+00:00,False,0.7178645144725047
2023-04-02 00:00:00+00:00,CFX,-1.0,-1.511811187509251,-0.064442759666414,0.064442759666414,0.063642759666414,0.0008,0.7891072741389188,0.7815072741389186,1,41,2023-02-20 00:00:00+00:00,False,0.7815072741389186
2023-04-03 00:00:00+00:00,CFX,1.0,0.0481509105668413,-0.0162074554294974,-0.0162074554294974,-0.0170074554294974,0.0008,0.7728998187094214,0.7644998187094212,1,42,2023-02-20 00:00:00+00:00,False,0.7644998187094213
2023-04-04 00:00:00+00:00,CFX,-1.0,0.509696255684619,0.0120812740252607,-0.0120812740252607,-0.0128812740252607,0.0008,0.7608185446841607,0.7516185446841605,1,43,2023-02-20 00:00:00+00:00,False,0.7516185446841606
2023-04-05 00:00:00+00:00,CFX,-1.0,-0.8970861329506046,0.0504612045577861,-0.0504612045577861,-0.0504612045577861,0.0,0.7103573401263745,0.7011573401263743,0,44,2023-02-20 00:00:00+00:00,False,0.7011573401263744
2023-04-06 00:00:00+00:00,CFX,1.0,-0.8507313385124058,-0.0371900826446279,-0.0371900826446279,-0.0379900826446279,0.0008,0.6731672574817466,0.6631672574817463,1,45,2023-02-20 00:00:00+00:00,False,0.6631672574817465
2023-04-07 00:00:00+00:00,CFX,1.0,0.7756648612986087,-0.0024141630901287,-0.0024141630901287,-0.0024141630901287,0.0,0.6707530943916178,0.6607530943916176,0,46,2023-02-20 00:00:00+00:00,False,0.6607530943916179
2023-04-08 00:00:00+00:00,CFX,-1.0,-0.3042345069739917,-0.0104866899704222,0.0104866899704222,0.0096866899704222,0.0008,0.68123978436204,0.6704397843620398,1,47,2023-02-20 00:00:00+00:00,False,0.6704397843620401
2023-04-09 00:00:00+00:00,CFX,1.0,1.1544081636397294,0.0214673913043479,0.0214673913043479,0.0206673913043479,0.0008,0.702707175666388,0.6911071756663877,1,48,2023-02-20 00:00:00+00:00,False,0.691107175666388
2023-04-10 00:00:00+00:00,CFX,-1.0,1.991480764688896,0.1564245810055864,-0.1564245810055864,-0.1572245810055864,0.0008,0.5462825946608015,0.5338825946608012,1,49,2023-02-20 00:00:00+00:00,False,0.5338825946608016
2023-04-11 00:00:00+00:00,CFX,-1.0,0.2753169503044395,-0.0699332873245915,0.0699332873245915,0.0699332873245915,0.0,0.6162158819853931,0.6038158819853928,0,50,2023-02-20 00:00:00+00:00,False,0.6038158819853932
2023-04-12 00:00:00+00:00,CFX,-1.0,0.6768068965767731,-0.0519416275043285,0.0519416275043285,0.0519416275043285,0.0,0.6681575094897216,0.6557575094897213,0,51,2023-02-20 00:00:00+00:00,False,0.6557575094897216
2023-04-13 00:00:00+00:00,CFX,-1.0,-0.1655873076316118,0.0148708583355074,-0.0148708583355074,-0.0148708583355074,0.0,0.6532866511542141,0.6408866511542138,0,52,2023-02-20 00:00:00+00:00,False,0.6408866511542142
2023-04-14 00:00:00+00:00,CFX,1.0,0.658245153814841,-0.0282776349614396,-0.0282776349614396,-0.0290776349614396,0.0008,0.6250090161927745,0.6118090161927742,1,53,2023-02-20 00:00:00+00:00,False,0.6118090161927746
2023-04-15 00:00:00+00:00,CFX,-1.0,1.497249652354456,-0.0074074074074074,0.0074074074074074,0.0066074074074074,0.0008,0.6324164236001819,0.6184164236001816,1,54,2023-02-20 00:00:00+00:00,False,0.618416423600182
2023-04-16 00:00:00+00:00,CFX,-1.0,1.6820879537222115,0.0090618336886993,-0.0090618336886993,-0.0090618336886993,0.0,0.6233545899114825,0.6093545899114822,0,55,2023-02-20 00:00:00+00:00,False,0.6093545899114827
2023-04-17 00:00:00+00:00,CFX,-1.0,-0.6117524187585142,-0.0525620707871102,0.0525620707871102,0.0525620707871102,0.0,0.6759166606985928,0.6619166606985925,0,56,2023-02-20 00:00:00+00:00,False,0.6619166606985929
2023-04-18 00:00:00+00:00,CFX,1.0,0.7169458079886476,0.0223027599665459,0.0223027599665459,0.0215027599665459,0.0008,0.6982194206651388,0.6834194206651384,1,57,2023-02-20 00:00:00+00:00,False,0.6834194206651388
2023-04-19 00:00:00+00:00,CFX,-1.0,-0.3726906137676222,-0.1248977365694028,0.1248977365694028,0.1240977365694028,0.0008,0.8231171572345416,0.8075171572345412,1,58,2023-02-20 00:00:00+00:00,False,0.8075171572345416
2023-04-20 00:00:00+00:00,CFX,1.0,0.0638332301533962,0.0183857899657213,0.0183857899657213,0.0175857899657213,0.0008,0.841502947200263,0.8251029472002626,1,59,2023-02-20 00:00:00+00:00,False,0.8251029472002629
2025-01-24 00:00:00+00:00,CGPT,-1.0,1.040916010521474,-0.082344493991384,0.082344493991384,0.081944493991384,0.0004,0.082344493991384,0.081944493991384,1,14,2025-01-10 00:00:00+00:00,False,0.081944493991384
2025-01-25 00:00:00+00:00,CGPT,-1.0,0.71560867776477,0.0241732899559363,-0.0241732899559363,-0.0241732899559363,0.0,0.0581712040354476,0.0577712040354476,0,15,2025-01-10 00:00:00+00:00,False,0.05777120403544769
2025-01-26 00:00:00+00:00,CGPT,-1.0,-1.438355184147854,-0.0254925613188581,0.0254925613188581,0.0254925613188581,0.0,0.0836637653543057,0.0832637653543057,0,16,2025-01-10 00:00:00+00:00,False,0.0832637653543058
2025-01-27 00:00:00+00:00,CGPT,1.0,-0.2108889457020634,-0.0474500742696814,-0.0474500742696814,-0.0482500742696814,0.0008,0.0362136910846243,0.0350136910846243,1,17,2025-01-10 00:00:00+00:00,False,0.0350136910846244
2025-01-28 00:00:00+00:00,CGPT,1.0,-1.0864026094376136,-0.1225851165208352,-0.1225851165208352,-0.1225851165208352,0.0,-0.0863714254362109,-0.0875714254362109,0,18,2025-01-10 00:00:00+00:00,False,-0.0875714254362108
2025-01-29 00:00:00+00:00,CGPT,1.0,-1.1995518899748017,0.0708432069510269,0.0708432069510269,0.0708432069510269,0.0,-0.0155282184851839,-0.0167282184851839,0,19,2025-01-10 00:00:00+00:00,False,-0.016728218485183896
2025-01-30 00:00:00+00:00,CGPT,1.0,-0.047876838445327,0.0206076252823752,0.0206076252823752,0.0206076252823752,0.0,0.0050794067971913,0.0038794067971913,0,20,2025-01-10 00:00:00+00:00,False,0.0038794067971913045
2025-01-31 00:00:00+00:00,CGPT,1.0,0.6620880891610118,0.0050140030716414,0.0050140030716414,0.0050140030716414,0.0,0.0100934098688327,0.0088934098688327,0,21,2025-01-10 00:00:00+00:00,False,0.008893409868832705
2025-02-01 00:00:00+00:00,CGPT,-1.0,-1.609004908095058,-0.1811766820980718,0.1811766820980718,0.1803766820980718,0.0008,0.1912700919669046,0.1892700919669045,1,22,2025-01-10 00:00:00+00:00,False,0.18927009196690453
2025-02-02 00:00:00+00:00,CGPT,1.0,-1.1434726243493798,-0.1023163903831376,-0.1023163903831376,-0.1031163903831376,0.0008,0.0889537015837669,0.0861537015837669,1,23,2025-01-10 00:00:00+00:00,False,0.08615370158376691
2025-02-03 00:00:00+00:00,CGPT,1.0,-1.2044999435492183,0.0768619298031063,0.0768619298031063,0.0768619298031063,0.0,0.1658156313868732,0.1630156313868732,0,24,2025-01-10 00:00:00+00:00,False,0.1630156313868732
2025-02-04 00:00:00+00:00,CGPT,1.0,-1.6134058374447409,-0.0776219408324342,-0.0776219408324342,-0.0776219408324342,0.0,0.088193690554439,0.085393690554439,0,25,2025-01-10 00:00:00+00:00,False,0.085393690554439
2025-02-05 00:00:00+00:00,CGPT,1.0,-0.8204501120616375,-0.0474636788968234,-0.0474636788968234,-0.0474636788968234,0.0,0.0407300116576155,0.0379300116576155,0,26,2025-01-10 00:00:00+00:00,False,0.0379300116576156
2025-02-06 00:00:00+00:00,CGPT,1.0,-0.0869542253715546,-0.0847928649906287,-0.0847928649906287,-0.0847928649906287,0.0,-0.0440628533330131,-0.0468628533330131,0,27,2025-01-10 00:00:00+00:00,False,-0.0468628533330131
2025-02-07 00:00:00+00:00,CGPT,1.0,-0.6215857603111099,-0.0088976767177459,-0.0088976767177459,-0.0088976767177459,0.0,-0.0529605300507591,-0.0557605300507591,0,28,2025-01-10 00:00:00+00:00,False,-0.055760530050759
2025-02-08 00:00:00+00:00,CGPT,1.0,-1.0262869420156302,0.0872105450659066,0.0872105450659066,0.0872105450659066,0.0,0.0342500150151474,0.0314500150151474,0,29,2025-01-10 00:00:00+00:00,False,0.0314500150151476
2025-02-09 00:00:00+00:00,CGPT,1.0,-0.2382095090142347,-0.0283766957205583,-0.0283766957205583,-0.0283766957205583,0.0,0.0058733192945891,0.0030733192945891,0,30,2025-01-10 00:00:00+00:00,False,0.0030733192945893023
2025-02-10 00:00:00+00:00,CGPT,1.0,-0.3478993250118026,0.0214488061513555,0.0214488061513555,0.0214488061513555,0.0,0.0273221254459447,0.0245221254459447,0,31,2025-01-10 00:00:00+00:00,False,0.0245221254459448
2025-02-11 00:00:00+00:00,CGPT,1.0,-0.3517007480684948,-0.0277337559429475,-0.0277337559429475,-0.0277337559429475,0.0,-0.0004116304970028,-0.0032116304970028,0,32,2025-01-10 00:00:00+00:00,False,-0.0032116304970026995
2025-02-12 00:00:00+00:00,CGPT,1.0,0.4692142775864671,0.0486280901928823,0.0486280901928823,0.0486280901928823,0.0,0.0482164596958795,0.0454164596958795,0,33,2025-01-10 00:00:00+00:00,False,0.045416459695879596
2025-02-13 00:00:00+00:00,CGPT,-1.0,1.6747175800459193,-0.0323834196891191,0.0323834196891191,0.0315834196891191,0.0008,0.0805998793849986,0.0769998793849986,1,34,2025-01-10 00:00:00+00:00,False,0.07699987938499869
2025-02-14 00:00:00+00:00,CGPT,-1.0,1.0489725525943807,-0.0045515394912986,0.0045515394912986,0.0045515394912986,0.0,0.0851514188762972,0.0815514188762973,0,35,2025-01-10 00:00:00+00:00,False,0.0815514188762973
2025-02-15 00:00:00+00:00,CGPT,-1.0,0.3342717295357453,-0.0654249596557288,0.0654249596557288,0.0654249596557288,0.0,0.1505763785320261,0.1469763785320261,0,36,2025-01-10 00:00:00+00:00,False,0.1469763785320261
2025-02-16 00:00:00+00:00,CGPT,-1.0,0.7801300863044168,-0.011295776674581,0.011295776674581,0.011295776674581,0.0,0.1618721552066071,0.1582721552066071,0,37,2025-01-10 00:00:00+00:00,False,0.1582721552066071
2025-02-17 00:00:00+00:00,CGPT,-1.0,2.168739046787914,-0.0326007859118031,0.0326007859118031,0.0326007859118031,0.0,0.1944729411184103,0.1908729411184103,0,38,2025-01-10 00:00:00+00:00,False,0.1908729411184102
2025-02-18 00:00:00+00:00,CGPT,-1.0,1.6298048105983332,-0.0573190913193922,0.0573190913193922,0.0573190913193922,0.0,0.2517920324378025,0.2481920324378025,0,39,2025-01-10 00:00:00+00:00,False,0.2481920324378024
2025-02-19 00:00:00+00:00,CGPT,-1.0,0.5933702815850266,0.0106926268751994,-0.0106926268751994,-0.0106926268751994,0.0,0.2410994055626031,0.2374994055626031,0,40,2025-01-10 00:00:00+00:00,False,0.237499405562603
2025-02-20 00:00:00+00:00,CGPT,-1.0,-0.375752568807995,0.0657666192957524,-0.0657666192957524,-0.0657666192957524,0.0,0.1753327862668506,0.1717327862668506,0,41,2025-01-10 00:00:00+00:00,False,0.17173278626685062
2025-02-21 00:00:00+00:00,CGPT,1.0,-1.3219996228865445,-0.0064449218460627,-0.0064449218460627,-0.0072449218460627,0.0008,0.1688878644207879,0.1644878644207879,1,42,2025-01-10 00:00:00+00:00,False,0.16448786442078792
2025-02-22 00:00:00+00:00,CGPT,1.0,1.504147172387342,0.0717268118103191,0.0717268118103191,0.0717268118103191,0.0,0.2406146762311071,0.2362146762311071,0,43,2025-01-10 00:00:00+00:00,False,0.23621467623110703
2025-02-23 00:00:00+00:00,CGPT,-1.0,-0.2804784671032664,-0.041255043829136,0.041255043829136,0.040455043829136,0.0008,0.2818697200602431,0.2766697200602431,1,44,2025-01-10 00:00:00+00:00,False,0.27666972006024304
2025-02-24 00:00:00+00:00,CGPT,1.0,-0.2712411368678274,-0.1674769610333066,-0.1674769610333066,-0.1682769610333066,0.0008,0.1143927590269364,0.1083927590269364,1,45,2025-01-10 00:00:00+00:00,False,0.1083927590269364
2025-02-25 00:00:00+00:00,CGPT,1.0,-0.982034450185396,0.1076440338185305,0.1076440338185305,0.1076440338185305,0.0,0.2220367928454669,0.2160367928454669,0,46,2025-01-10 00:00:00+00:00,False,0.2160367928454669
2025-02-26 00:00:00+00:00,CGPT,1.0,0.5741793605425924,0.0818382121498269,0.0818382121498269,0.0818382121498269,0.0,0.3038750049952938,0.2978750049952938,0,47,2025-01-10 00:00:00+00:00,False,0.2978750049952938
2025-02-27 00:00:00+00:00,CGPT,-1.0,1.1303383236653486,-0.0455338958393947,0.0455338958393947,0.0447338958393947,0.0008,0.3494089008346885,0.3426089008346885,1,48,2025-01-10 00:00:00+00:00,False,0.3426089008346885
2025-02-28 00:00:00+00:00,CGPT,-1.0,0.1942401733862222,0.0071635421429658,-0.0071635421429658,-0.0071635421429658,0.0,0.3422453586917227,0.3354453586917226,0,49,2025-01-10 00:00:00+00:00,False,0.3354453586917227
2025-03-01 00:00:00+00:00,CGPT,-1.0,-1.2970419036900478,-0.0461561743341404,0.0461561743341404,0.0461561743341404,0.0,0.3884015330258631,0.3816015330258631,0,50,2025-01-10 00:00:00+00:00,False,0.3816015330258631
2025-03-02 00:00:00+00:00,CGPT,1.0,0.4747429264624998,0.1421545295890844,0.1421545295890844,0.1413545295890844,0.0008,0.5305560626149476,0.5229560626149475,1,51,2025-01-10 00:00:00+00:00,False,0.5229560626149474
2025-03-03 00:00:00+00:00,CGPT,-1.0,0.5185901642393457,-0.1639116543964439,0.1639116543964439,0.1631116543964439,0.0008,0.6944677170113915,0.6860677170113915,1,52,2025-01-10 00:00:00+00:00,False,0.6860677170113914
2025-03-04 00:00:00+00:00,CGPT,-1.0,0.4110439635433561,-0.0432796145539127,0.0432796145539127,0.0432796145539127,0.0,0.7377473315653043,0.7293473315653042,0,53,2025-01-10 00:00:00+00:00,False,0.7293473315653041
2025-03-05 00:00:00+00:00,CGPT,-1.0,-2.015087405523944,0.0072067378657636,-0.0072067378657636,-0.0072067378657636,0.0,0.7305405936995406,0.7221405936995405,0,54,2025-01-10 00:00:00+00:00,False,0.7221405936995405
2025-03-06 00:00:00+00:00,CGPT,1.0,0.2727007332587357,-0.0589655172413794,-0.0589655172413794,-0.0597655172413794,0.0008,0.6715750764581612,0.6623750764581611,1,55,2025-01-10 00:00:00+00:00,False,0.6623750764581611
2025-03-07 00:00:00+00:00,CGPT,-1.0,1.6043573239994189,-0.0229021619640893,0.0229021619640893,0.0221021619640893,0.0008,0.6944772384222505,0.6844772384222504,1,56,2025-01-10 00:00:00+00:00,False,0.6844772384222504
2025-03-08 00:00:00+00:00,CGPT,-1.0,-0.859257932163574,-0.038064879054941,0.038064879054941,0.038064879054941,0.0,0.7325421174771916,0.7225421174771914,0,57,2025-01-10 00:00:00+00:00,False,0.7225421174771913
2025-03-09 00:00:00+00:00,CGPT,1.0,0.5638139848481708,-0.1034113060428849,-0.1034113060428849,-0.1042113060428849,0.0008,0.6291308114343066,0.6183308114343065,1,58,2025-01-10 00:00:00+00:00,False,0.6183308114343065
2025-03-10 00:00:00+00:00,CGPT,-1.0,0.1396983835330233,-0.0328296553973258,0.0328296553973258,0.0320296553973258,0.0008,0.6619604668316325,0.6503604668316323,1,59,2025-01-10 00:00:00+00:00,False,0.6503604668316323
2021-03-26 00:00:00+00:00,CHR,-1.0,-0.839245225461298,0.3845618915159943,-0.3845618915159943,-0.3849618915159943,0.0004,-0.3845618915159943,-0.3849618915159943,1,14,2021-03-12 00:00:00+00:00,False,-0.3849618915159943
2021-03-27 00:00:00+00:00,CHR,1.0,-0.2897093201578464,-0.0723254645906579,-0.0723254645906579,-0.0731254645906579,0.0008,-0.4568873561066522,-0.4580873561066522,1,15,2021-03-12 00:00:00+00:00,False,-0.4580873561066522
2021-03-28 00:00:00+00:00,CHR,1.0,-0.3028649020107424,0.0322144017325392,0.0322144017325392,0.0322144017325392,0.0,-0.424672954374113,-0.425872954374113,0,16,2021-03-12 00:00:00+00:00,False,-0.425872954374113
2021-03-29 00:00:00+00:00,CHR,1.0,0.7775922095749088,0.0694990820875951,0.0694990820875951,0.0694990820875951,0.0,-0.3551738722865178,-0.3563738722865178,0,17,2021-03-12 00:00:00+00:00,False,-0.3563738722865179
2021-03-30 00:00:00+00:00,CHR,-1.0,1.1841151753733514,0.0988229524276607,-0.0988229524276607,-0.0996229524276607,0.0008,-0.4539968247141785,-0.4559968247141786,1,18,2021-03-12 00:00:00+00:00,False,-0.4559968247141786
2021-03-31 00:00:00+00:00,CHR,-1.0,0.3325479376425639,-0.0754295916090158,0.0754295916090158,0.0754295916090158,0.0,-0.3785672331051627,-0.3805672331051627,0,19,2021-03-12 00:00:00+00:00,False,-0.3805672331051628
2021-04-01 00:00:00+00:00,CHR,-1.0,-0.0129313736903694,-0.0581704079169683,0.0581704079169683,0.0581704079169683,0.0,-0.3203968251881943,-0.3223968251881943,0,20,2021-03-12 00:00:00+00:00,False,-0.3223968251881945
2021-04-02 00:00:00+00:00,CHR,1.0,1.07046000868063,-0.0225525371604304,-0.0225525371604304,-0.0233525371604304,0.0008,-0.3429493623486248,-0.3457493623486248,1,21,2021-03-12 00:00:00+00:00,False,-0.3457493623486249
2021-04-03 00:00:00+00:00,CHR,-1.0,-1.0826233669870793,-0.1156266386995281,0.1156266386995281,0.1148266386995281,0.0008,-0.2273227236490966,-0.2309227236490967,1,22,2021-03-12 00:00:00+00:00,False,-0.2309227236490968
2021-04-04 00:00:00+00:00,CHR,1.0,-0.5377068933456469,0.0687815001482359,0.0687815001482359,0.0679815001482359,0.0008,-0.1585412235008607,-0.1629412235008607,1,23,2021-03-12 00:00:00+00:00,False,-0.1629412235008609
2021-04-05 00:00:00+00:00,CHR,1.0,1.0712220353938624,-0.026629680998613,-0.026629680998613,-0.026629680998613,0.0,-0.1851709044994738,-0.1895709044994738,0,24,2021-03-12 00:00:00+00:00,False,-0.1895709044994739
2021-04-06 00:00:00+00:00,CHR,-1.0,-0.665984866797217,-0.0353377030493017,0.0353377030493017,0.0345377030493017,0.0008,-0.1498332014501721,-0.1550332014501721,1,25,2021-03-12 00:00:00+00:00,False,-0.15503320145017221
2021-04-07 00:00:00+00:00,CHR,1.0,0.0663254796767481,-0.0812407680945347,-0.0812407680945347,-0.0820407680945347,0.0008,-0.2310739695447068,-0.2370739695447068,1,26,2021-03-12 00:00:00+00:00,False,-0.23707396954470691
2021-04-08 00:00:00+00:00,CHR,-1.0,0.6933860377042893,0.135048231511254,-0.135048231511254,-0.135848231511254,0.0008,-0.3661222010559608,-0.3729222010559608,1,27,2021-03-12 00:00:00+00:00,False,-0.3729222010559609
2021-04-09 00:00:00+00:00,CHR,-1.0,-1.3878821653727604,0.0167138810198301,-0.0167138810198301,-0.0167138810198301,0.0,-0.382836082075791,-0.389636082075791,0,28,2021-03-12 00:00:00+00:00,False,-0.38963608207579103
2021-04-10 00:00:00+00:00,CHR,1.0,0.4152358834896605,-0.0604625243800501,-0.0604625243800501,-0.0612625243800501,0.0008,-0.4432986064558412,-0.4508986064558412,1,29,2021-03-12 00:00:00+00:00,False,-0.4508986064558411
2021-04-11 00:00:00+00:00,CHR,-1.0,-1.5220228619332226,0.0275800711743772,-0.0275800711743772,-0.0283800711743772,0.0008,-0.4708786776302184,-0.4792786776302185,1,30,2021-03-12 00:00:00+00:00,False,-0.4792786776302183
2021-04-12 00:00:00+00:00,CHR,1.0,-0.3326907353824302,0.0539682539682542,0.0539682539682542,0.0531682539682542,0.0008,-0.4169104236619642,-0.4261104236619643,1,31,2021-03-12 00:00:00+00:00,False,-0.4261104236619641
2021-04-13 00:00:00+00:00,CHR,1.0,1.0687488400683014,-0.0676341730558598,-0.0676341730558598,-0.0676341730558598,0.0,-0.484544596717824,-0.4937445967178241,0,32,2021-03-12 00:00:00+00:00,False,-0.4937445967178239
2021-04-14 00:00:00+00:00,CHR,-1.0,1.4355365212465458,0.006461086637298,-0.006461086637298,-0.007261086637298,0.0008,-0.491005683355122,-0.5010056833551222,1,33,2021-03-12 00:00:00+00:00,False,-0.5010056833551219
2021-04-15 00:00:00+00:00,CHR,-1.0,1.0730568518229142,0.067405894368252,-0.067405894368252,-0.067405894368252,0.0,-0.5584115777233741,-0.5684115777233743,0,34,2021-03-12 00:00:00+00:00,False,-0.5684115777233739
2021-04-16 00:00:00+00:00,CHR,-1.0,0.8547717665634559,0.1943685073810825,-0.1943685073810825,-0.1943685073810825,0.0,-0.7527800851044567,-0.7627800851044568,0,35,2021-03-12 00:00:00+00:00,False,-0.7627800851044564
2021-04-17 00:00:00+00:00,CHR,-1.0,0.4136929584707532,-0.0837720302128633,0.0837720302128633,0.0837720302128633,0.0,-0.6690080548915933,-0.6790080548915934,0,36,2021-03-12 00:00:00+00:00,False,-0.6790080548915931
2021-04-18 00:00:00+00:00,CHR,-1.0,-2.48410845705638,-0.1926055458406195,0.1926055458406195,0.1926055458406195,0.0,-0.4764025090509738,-0.4864025090509739,0,37,2021-03-12 00:00:00+00:00,False,-0.4864025090509736
2021-04-19 00:00:00+00:00,CHR,1.0,-1.4555987360627705,-0.125618811881188,-0.125618811881188,-0.126418811881188,0.0008,-0.6020213209321619,-0.612821320932162,1,38,2021-03-12 00:00:00+00:00,False,-0.6128213209321616
2021-04-20 00:00:00+00:00,CHR,1.0,-1.54285029859448,0.0548478414720452,0.0548478414720452,0.0548478414720452,0.0,-0.5471734794601166,-0.5579734794601168,0,39,2021-03-12 00:00:00+00:00,False,-0.5579734794601164
2021-04-21 00:00:00+00:00,CHR,1.0,-0.078355528419755,-0.0727943643072794,-0.0727943643072794,-0.0727943643072794,0.0,-0.6199678437673961,-0.6307678437673963,0,40,2021-03-12 00:00:00+00:00,False,-0.6307678437673958
2021-04-22 00:00:00+00:00,CHR,1.0,-0.8640702639692813,-0.1392908827785817,-0.1392908827785817,-0.1392908827785817,0.0,-0.7592587265459778,-0.770058726545978,0,41,2021-03-12 00:00:00+00:00,False,-0.7700587265459775
2021-04-23 00:00:00+00:00,CHR,1.0,-2.066621827950016,-0.0622110130306852,-0.0622110130306852,-0.0622110130306852,0.0,-0.821469739576663,-0.8322697395766632,0,42,2021-03-12 00:00:00+00:00,False,-0.8322697395766627
2021-04-24 00:00:00+00:00,CHR,1.0,0.4372243343113182,0.1111609143881668,0.1111609143881668,0.1111609143881668,0.0,-0.7103088251884961,-0.7211088251884963,0,43,2021-03-12 00:00:00+00:00,False,-0.721108825188496
2021-04-25 00:00:00+00:00,CHR,-1.0,-1.127688951040869,-0.0681726502622025,0.0681726502622025,0.0673726502622025,0.0008,-0.6421361749262936,-0.6537361749262938,1,44,2021-03-12 00:00:00+00:00,False,-0.6537361749262934
2021-04-26 00:00:00+00:00,CHR,1.0,-0.4442018028023416,0.2632034632034632,0.2632034632034632,0.2624034632034632,0.0008,-0.3789327117228304,-0.3913327117228306,1,45,2021-03-12 00:00:00+00:00,False,-0.39133271172283024
2021-04-27 00:00:00+00:00,CHR,1.0,-0.480445525771642,0.0880740233036325,0.0880740233036325,0.0880740233036325,0.0,-0.2908586884191978,-0.303258688419198,0,46,2021-03-12 00:00:00+00:00,False,-0.30325868841919773
2021-04-28 00:00:00+00:00,CHR,1.0,0.2037962150899064,-0.0522834645669291,-0.0522834645669291,-0.0522834645669291,0.0,-0.3431421529861269,-0.3555421529861271,0,47,2021-03-12 00:00:00+00:00,False,-0.35554215298612685
