sample_set,symbol,early,late,diff
S_all,AVA,2.2965285967684386,-0.5020524050687245,2.798581001837163
S_all,AVAX,0.7381125843107953,2.470028593101398,-1.7319160087906025
S_all,AVNT,-0.576052752671338,0.05831317995156482,-0.6343659326229029
S_all,AWE,-3.3773741108986175,3.0083259221367866,-6.385700033035404
S_all,AXL,1.9405255047352035,5.016306888223406,-3.0757813834882026
S_all,AXS,2.235674860682514,-1.6706092188183943,3.9062840795009084
S_all,BABY,-2.4432370370796934,-0.5500734983148716,-1.8931635387648218
S_all,BANANA,1.814759849402837,-6.57234486656963,8.387104715972466
S_all,BANANAS31,-0.5704044788588463,1.3778710293064078,-1.948275508165254
S_all,BAND,-2.4865987344995197,-1.5626573370456684,-0.9239413974538513
S_all,BARD,0.15445914481406198,2.2203033971238733,-2.0658442523098115
S_all,BAT,0.364598974524628,-1.2965379380305195,1.6611369125551474
S_all,BB,0.3000519306788277,3.0781769052936396,-2.778124974614812
S_all,BCH,-2.667038710206909,1.3119739067085558,-3.979012616915465
S_all,BEAMX,-4.145976942310453,2.0883512485917155,-6.234328190902168
S_all,BEL,-2.080777502234638,3.361561866990776,-5.442339369225414
S_all,BERA,-2.590720214282427,1.3934456637113233,-3.9841658779937505
S_all,BICO,2.1320316407994224,7.838679860838531,-5.706648220039108
S_all,BIGTIME,0.19098276343526602,-1.9344022326435923,2.1253849960788584
S_all,BIO,0.8790681016445661,-1.036197596223555,1.915265697868121
S_all,BLUR,-3.927805446433263,0.26900046555640333,-4.196805911989666
S_all,BMT,5.739026658420604,-4.671894544434702,10.410921202855306
S_all,BNB,2.1333184086406454,5.253089448542749,-3.1197710399021035
S_all,BNT,-3.3849647362924205,4.571934005516761,-7.956898741809182
S_all,BOME,0.9037408999376519,-2.768454999159479,3.672195899097131
S_all,BROCCOLI714,1.4794509286691082,1.0496241248800553,0.4298268037890529
S_all,BTC,-0.517650244447085,3.2070960367646606,-3.7247462812117456
S_all,C,-1.6744897398268643,0.6706142744449965,-2.345104014271861
S_all,C98,2.9534139573688276,1.6711571136057648,1.2822568437630628
S_all,CAKE,-1.5145206629330494,1.3163955361329038,-2.8309161990659533
S_all,CATI,-4.5582197145075565,-2.4951114766224114,-2.063108237885145
S_all,CELO,-0.9133540001574378,0.166553716287271,-1.0799077164447088
S_all,CELR,1.589941197458712,0.10305575976408854,1.4868854376946237
S_all,CETUS,-0.5869301416053945,1.4353714819784298,-2.0223016235838243
S_all,CFX,2.3332854854461456,-0.6878141648256153,3.021099650271761
S_all,CGPT,3.4847360985775766,4.982926084003729,-1.4981899854261527
S_all,CHR,-0.8069230016661267,-0.798340025388486,-0.008582976277640708
S_all,CHZ,-1.0122549782808405,2.3337919210889204,-3.346046899369761
S_all,CKB,5.17346427959513,0.3353808772649187,4.838083402330211
S_all,COMP,-0.1269715661886372,-2.5531106529119456,2.4261390867233086
S_all,COOKIE,-1.1267727396118419,6.153781679905836,-7.280554419517678
S_all,COS,-4.033310839675732,-0.9868678757503746,-3.046442963925357
S_all,COTI,3.304778625511466,-1.7679970816132518,5.072775707124718
S_all,COW,-1.7171685782647077,3.0750289384883276,-4.792197516753035
S_all,CRV,-1.7956756441825914,1.3941753854867496,-3.1898510296693408
S_all,CTK,-2.010884161356918,0.2891632724982809,-2.300047433855199
